Бренд;Модель;Год;Цена;URL;ПТС;Владельцы;Розыск;Ограничения;Город;Двигатель;Мощность;Коробка передач;Привод;Пробег;Руль;Поколение;Цвет;Тип кузова;Комплектация;Особые отметки;
BMW;4-Series;2021;6610000;https://auto.drom.ru/moscow/bmw/4-series/53452674.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 2.0 л;190 л.с., налог;АКПП;задний;71 106 км;левый;2 поколение;черный;купе;;;
BMW;6-Series Gran Turismo;2021;6269000;https://auto.drom.ru/spb/bmw/6-series_gran_turismo/53035163.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;дизель, 2.0 л;190 л.с., налог;АКПП;4WD;36 160 км;левый;1 поколение, рестайлинг;серый;;;;
BMW;X2;2021;4750000;https://auto.drom.ru/moscow/bmw/x2/53033645.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.0 л;192 л.с., налог;АКПП;4WD;39 234 км;левый;1 поколение;синий;;;;
BMW;3-Series;2021;6600000;https://auto.drom.ru/spb/bmw/3-series/53020150.html;;;;;Санкт-Петербурге;бензин, 3.0 л;387 л.с., налог;АКПП;4WD;1 151 км;левый;7 поколение;синий;седан;;;
BMW;X3;2021;5290000;https://auto.drom.ru/moscow/bmw/x3/53018784.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.0 л;184 л.с., налог;АКПП;4WD;33 181 км;левый;3 поколение;серый;;;;
BMW;5-Series;2021;6990000;https://auto.drom.ru/spb/bmw/5-series/51333343.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;дизель, 3.0 л;249 л.с., налог;АКПП;4WD;45 764 км;левый;7 поколение, рестайлинг;белый;седан;;;
BMW;X3;2021;9980000;https://auto.drom.ru/moscow/bmw/x3/52722953.html;;;;;Москве;бензин, 3.0 л;510 л.с., налог;АКПП;4WD;23 000 км, без пробега по РФ;левый;3 поколение, рестайлинг;серый;;M Competition;;
BMW;X3;2021;5550000;https://auto.drom.ru/moscow/bmw/x3/730065289.html;;;;;Москве;бензин, 2.0 л;252 л.с., налог;автомат;4WD;10 678 км;левый;;серый;;;;
BMW;X7;2021;11380000;https://auto.drom.ru/moscow/bmw/x7/932770011.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 3.0 л;249 л.с., налог;АКПП;4WD;80 000 км;левый;1 поколение;белый;;xDrive30d AT M Sport Pro;;
BMW;X6;2021;11290000;https://auto.drom.ru/moscow/bmw/x6/276668965.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 3.0 л;249 л.с., налог;АКПП;4WD;31 056 км;левый;3 поколение;черный;;;;
BMW;4-Series;2021;6184000;https://auto.drom.ru/moscow/bmw/4-series/213848578.html;;;;;Москве;бензин, 2.0 л;258 л.с., налог;автомат;задний;1 000 км;левый;;белый;купе;;;
BMW;X3;2021;5859000;https://auto.drom.ru/moscow/bmw/x3/937183736.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 3.0 л;249 л.с., налог;АКПП;4WD;62 104 км;левый;3 поколение;белый;;xDrive 30d AT Luxury;;
BMW;3-Series;2021;4550000;https://auto.drom.ru/spb/bmw/3-series/182552123.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;дизель, 2.0 л;190 л.с., налог;АКПП;4WD;27 391 км;левый;7 поколение;серый;седан;320d AT xDrive M Sport Pro;;
BMW;X3;2021;6900000;https://auto.drom.ru/penza/bmw/x3/54105844.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Пензе;дизель, 3.0 л;249 л.с., налог;АКПП;4WD;65 000 км;левый;3 поколение;белый;;xDrive 30d AT M Sport;;
BMW;5-Series;2021;5270000;https://auto.drom.ru/spb/bmw/5-series/54099751.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;бензин, 2.0 л;249 л.с., налог;АКПП;4WD;61 000 км;левый;7 поколение, рестайлинг;синий;седан;;;
BMW;5-Series;2021;7536000;https://auto.drom.ru/kazan/bmw/5-series/53016491.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Казани;дизель, 3.0 л;249 л.с., налог;АКПП;4WD;34 106 км;левый;7 поколение, рестайлинг;серый;седан;;;
BMW;X6;2021;10900000;https://auto.drom.ru/spb/bmw/x6/52348158.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;дизель, 3.0 л;400 л.с., налог;АКПП;4WD;31 000 км;левый;3 поколение;синий;;;;
BMW;4-Series;2021;6070000;https://auto.drom.ru/moscow/bmw/4-series/52117840.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.0 л;184 л.с., налог;АКПП;задний;33 067 км;левый;2 поколение;белый;купе;;;
BMW;X7;2021;9639000;https://auto.drom.ru/moscow/bmw/x7/51319834.html;;;;;Москве;дизель, 3.0 л;340 л.с., налог;АКПП;4WD;46 000 км;левый;1 поколение;черный;;;;
BMW;5-Series;2021;5249999;https://auto.drom.ru/moscow/bmw/5-series/439769239.html;;;;;Москве;бензин, 2.0 л;252 л.с., налог;АКПП;4WD;26 000 км, без пробега по РФ;левый;7 поколение, рестайлинг;белый;седан;530i AT xDrive;;
BMW;X3;2021;6790000;https://auto.drom.ru/moscow/bmw/x3/773093851.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 2.0 л;190 л.с., налог;АКПП;4WD;34 187 км;левый;3 поколение;синий;;;;
BMW;2-Series;2021;3500000;https://auto.drom.ru/moscow/bmw/2-series/623064736.html;;;;;Москве;бензин, 2.0 л;306 л.с., налог;АКПП;4WD;5 800 км;левый;1 поколение, рестайлинг;;седан;;;
BMW;iX;2021;7190000;https://auto.drom.ru/moscow/bmw/ix/53367212.html;Мощность двигателя не совпадает с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;электро;326 л.с., налог;автомат;4WD;34 500 км;левый;1 поколение;серый;;;;
BMW;3-Series;2021;3790000;https://auto.drom.ru/spb/bmw/3-series/136373622.html;;;;;Санкт-Петербурге;дизель, 2.0 л;190 л.с., налог;АКПП;4WD;90 408 км;левый;7 поколение;серый;седан;;;
BMW;X5;2021;9290000;https://auto.drom.ru/moscow/bmw/x5/807909486.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 3.0 л;340 л.с., налог;АКПП;4WD;30 472 км;левый;4 поколение;синий;;;;
BMW;2-Series;2021;2980000;https://auto.drom.ru/moscow/bmw/2-series/54088864.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 1.5 л;140 л.с., налог;робот;передний;61 000 км;левый;1 поколение, рестайлинг;серый;седан;;;
BMW;5-Series;2021;8390000;https://auto.drom.ru/moscow/bmw/5-series/940841149.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 3.0 л;249 л.с., налог;АКПП;4WD;44 579 км;левый;7 поколение, рестайлинг;серый;седан;;;
BMW;X4;2021;5700000;https://auto.drom.ru/spb/bmw/x4/325405063.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;дизель, 2.0 л;190 л.с., налог;АКПП;4WD;86 105 км;левый;2 поколение;черный;;xDrive 20d AT M Sport;;
BMW;X6;2021;9640000;https://auto.drom.ru/kazan/bmw/x6/53434674.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Казани;дизель, 3.0 л;249 л.с., налог;АКПП;4WD;69 661 км;левый;3 поколение;черный;;;;
BMW;X4;2021;6650000;https://auto.drom.ru/moscow/bmw/x4/52991800.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 3.0 л;249 л.с., налог;АКПП;4WD;76 647 км;левый;2 поколение;черный;;;;
BMW;X7;2021;8449000;https://auto.drom.ru/moscow/bmw/x7/52113517.html;;;;;Москве;бензин, 3.0 л;340 л.с., налог;АКПП;4WD;57 100 км;левый;1 поколение;белый;;;;
BMW;5-Series;2021;5589000;https://auto.drom.ru/spb/bmw/5-series/153570934.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;бензин, 2.0 л;249 л.с., налог;АКПП;4WD;69 000 км;левый;7 поколение, рестайлинг;черный;седан;;;
BMW;X6;2021;9790000;https://auto.drom.ru/moscow/bmw/x6/661374491.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 3.0 л;249 л.с., налог;АКПП;4WD;31 157 км;левый;3 поколение;черный;;;;
BMW;2-Series;2021;3349000;https://auto.drom.ru/moscow/bmw/2-series/859802397.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 1.5 л;140 л.с., налог;робот;передний;14 808 км;левый;1 поколение, рестайлинг;черный;седан;;;
BMW;X6;2021;9240000;https://auto.drom.ru/moscow/bmw/x6/440030752.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 3.0 л;249 л.с., налог;АКПП;4WD;57 509 км;левый;3 поколение;черный;;;;
BMW;X5;2021;15999990;https://auto.drom.ru/tomilino/bmw/x5/716494005.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Томилино;бензин, 4.4 л;625 л.с., налог;АКПП;4WD;15 000 км;левый;4 поколение;серый;;M Competition;;
BMW;X5;2021;9900000;https://auto.drom.ru/kirov/bmw/x5/292142274.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Кирове;дизель, 3.0 л;249 л.с., налог;АКПП;4WD;31 000 км;левый;4 поколение;;;xDrive 30d AT M Sport Pro;;
BMW;X2;2021;3400000;https://auto.drom.ru/saratov/bmw/x2/53401938.html;Год не совпадает с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Саратове;бензин, 1.5 л;140 л.с., налог;робот;передний;17 000 км;левый;1 поколение;;;;;
BMW;7-Series;2021;10890000;https://auto.drom.ru/moscow/bmw/7-series/263908039.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 3.0 л;249 л.с., налог;АКПП;4WD;13 933 км;левый;6 поколение, рестайлинг;черный;;730d AT xDrive M Sport Pro;;
BMW;5-Series;2021;4949000;https://auto.drom.ru/moscow/bmw/5-series/908566352.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.0 л;184 л.с., налог;АКПП;задний;43 275 км;левый;7 поколение, рестайлинг;серый;седан;;;
BMW;X5;2021;10450000;https://auto.drom.ru/voronezh/bmw/x5/646225283.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Воронеже;дизель, 3.0 л;400 л.с., налог;АКПП;4WD;52 739 км;левый;4 поколение;черный;;;;
BMW;X7;2021;10399000;https://auto.drom.ru/himki/bmw/x7/814139771.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Химках;дизель, 3.0 л;249 л.с., налог;АКПП;4WD;60 004 км;левый;1 поколение;белый;;;;
BMW;2-Series;2021;2949000;https://auto.drom.ru/himki/bmw/2-series/54076981.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Химках;бензин, 1.5 л;140 л.с., налог;робот;передний;56 000 км;левый;1 поколение, рестайлинг;серый;седан;;;
BMW;X3;2021;4971669;https://auto.drom.ru/minsk/bmw/x3/54087456.html;;;;;Минске;бензин, 2.0 л;249 л.с., налог;автомат;задний;16 900 км;левый;3 поколение, рестайлинг;;;;;
BMW;X6;2021;10290000;https://auto.drom.ru/moscow/bmw/x6/54084975.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 3.0 л;249 л.с., налог;АКПП;4WD;50 707 км;левый;3 поколение;черный;;;;
BMW;X6;2021;10395000;https://auto.drom.ru/moscow/bmw/x6/53793202.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 3.0 л;249 л.с., налог;АКПП;4WD;20 334 км;левый;3 поколение;белый;;xDrive 30d AT M Sport Pro;;
BMW;X5;2021;8025000;https://auto.drom.ru/moscow/bmw/x5/53421778.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 2.0 л;231 л.с., налог;АКПП;4WD;45 111 км;левый;4 поколение;черный;;xDrive 25d AT Business;;
BMW;5-Series;2021;4595700;https://auto.drom.ru/moscow/bmw/5-series/52989464.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 2.0 л;190 л.с., налог;АКПП;4WD;63 731 км;левый;7 поколение, рестайлинг;белый;седан;520d AT xDrive;;
BMW;3-Series;2021;3899000;https://auto.drom.ru/moscow/bmw/3-series/52537831.html;Электронный ПТС выдан;;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.0 л;258 л.с., налог;АКПП;задний;3 485 км, без пробега по РФ;левый;7 поколение;белый;седан;;;
BMW;3-Series;2021;5050000;https://auto.drom.ru/moscow/bmw/3-series/229605321.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.0 л;184 л.с., налог;АКПП;4WD;18 500 км;левый;7 поколение;серебристый;седан;;;
BMW;X1;2021;3259700;https://auto.drom.ru/moscow/bmw/x1/215490892.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 1.5 л;140 л.с., налог;робот;передний;36 973 км;левый;2 поколение, рестайлинг;черный;;sDrive 18i SAT Base;;
BMW;X3;2021;7220000;https://auto.drom.ru/moscow/bmw/x3/486120001.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 3.0 л;249 л.с., налог;АКПП;4WD;72 000 км;левый;3 поколение;черный;;xDrive 30d AT M Sport;;
BMW;M5;2021;13394000;https://auto.drom.ru/moscow/bmw/m5/112305865.html;;;;;Москве;бензин, 4.4 л;625 л.с., налог;АКПП;4WD;9 237 км;левый;6 поколение, рестайлинг;черный;седан;;;
BMW;2-Series;2021;3312000;https://auto.drom.ru/spb/bmw/2-series/434746289.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;бензин, 1.5 л;140 л.с., налог;робот;передний;55 933 км;левый;1 поколение, рестайлинг;красный;седан;;;
BMW;X1;2021;3640000;https://auto.drom.ru/spb/bmw/x1/152623520.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;дизель, 2.0 л;150 л.с., налог;АКПП;4WD;72 827 км;левый;2 поколение, рестайлинг;белый;;;;
BMW;X7;2021;11590000;https://auto.drom.ru/spb/bmw/x7/692359696.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;дизель, 3.0 л;249 л.с., налог;АКПП;4WD;62 180 км;левый;1 поколение;черный;;xDrive30d AT M Sport Pro;;
BMW;4-Series;2021;9600000;https://auto.drom.ru/spb/bmw/4-series/53790399.html;;;;;Санкт-Петербурге;бензин, 2.0 л;245 л.с., налог;автомат;4WD;15 949 км;левый;;синий;купе;;;
BMW;5-Series;2021;5690000;https://auto.drom.ru/moscow/bmw/5-series/53789489.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 2.0 л;190 л.с., налог;АКПП;4WD;34 025 км;левый;7 поколение, рестайлинг;черный;седан;520d AT xDrive;;
BMW;7-Series;2021;8395000;https://auto.drom.ru/moscow/bmw/7-series/53781826.html;Характеристики совпадают с ПТС;6 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 3.0 л;320 л.с., налог;АКПП;4WD;44 860 км;левый;6 поколение, рестайлинг;черный;;;;
BMW;5-Series;2021;7685000;https://auto.drom.ru/moscow/bmw/5-series/53781810.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 3.0 л;249 л.с., налог;АКПП;4WD;57 500 км;левый;7 поколение, рестайлинг;черный;седан;530d AT xDrive M Sport Plus;;
BMW;5-Series;2021;7570000;https://auto.drom.ru/voronezh/bmw/5-series/53781000.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Воронеже;дизель, 3.0 л;249 л.с., налог;АКПП;4WD;79 000 км;левый;7 поколение, рестайлинг;серый;седан;;;
BMW;5-Series;2021;5890000;https://auto.drom.ru/moscow/bmw/5-series/189274831.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.0 л;184 л.с., налог;АКПП;задний;43 095 км;левый;7 поколение, рестайлинг;черный;седан;;;
BMW;X3;2021;5650000;https://auto.drom.ru/moscow/bmw/x3/52965479.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.0 л;249 л.с., налог;АКПП;4WD;42 138 км;левый;3 поколение;серый;;;;
BMW;X6;2021;10830000;https://auto.drom.ru/moscow/bmw/x6/52524797.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 3.0 л;340 л.с., налог;АКПП;4WD;50 440 км;левый;3 поколение;черный;;;;
BMW;3-Series;2021;4750000;https://auto.drom.ru/moscow/bmw/3-series/885597070.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.0 л;184 л.с., налог;АКПП;4WD;94 000 км;левый;7 поколение;белый;седан;320i AT xDrive M Sport Pro;;
BMW;3-Series;2021;2600000;https://auto.drom.ru/moscow/bmw/3-series/405542049.html;;;;;Москве;дизель, 2.0 л;190 л.с., налог;АКПП;4WD;90 000 км, без пробега по РФ;левый;7 поколение;серый;универсал;;;
BMW;5-Series;2021;7777000;https://auto.drom.ru/moscow/bmw/5-series/944907988.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 3.0 л;249 л.с., налог;АКПП;4WD;30 521 км;левый;7 поколение, рестайлинг;белый;седан;;;
BMW;4-Series;2021;7000000;https://auto.drom.ru/moscow/bmw/4-series/423485018.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 2.0 л;190 л.с., налог;АКПП;4WD;70 000 км;левый;2 поколение;зеленый;купе;420d xDrive AT M Sport Edition 21;;
BMW;X5;2021;11500000;https://auto.drom.ru/moscow/bmw/x5/564852765.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 3.0 л;249 л.с., налог;АКПП;4WD;39 000 км;левый;4 поколение;белый;;xDrive 30d AT M Sport Pro;;
BMW;X5;2021;8199000;https://auto.drom.ru/moscow/bmw/x5/839305765.html;Цвет не совпадает с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 3.0 л;340 л.с., налог;АКПП;4WD;47 000 км;левый;4 поколение;синий;;;;
BMW;X6;2021;9900000;https://auto.drom.ru/saratov/bmw/x6/53388677.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Саратове;дизель, 3.0 л;340 л.с., налог;АКПП;4WD;93 000 км;левый;3 поколение;;;;;
BMW;4-Series;2021;7300406;https://auto.drom.ru/minsk/bmw/4-series/54066709.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Минске;дизель, 2.0 л;190 л.с., налог;АКПП;4WD;26 000 км;левый;2 поколение;серый;лифтбек;420d xDrive AT M Sport Pro Edition 21;;
BMW;5-Series;2021;7800000;https://auto.drom.ru/moscow/bmw/5-series/354640228.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 3.0 л;249 л.с., налог;АКПП;4WD;35 000 км;левый;7 поколение, рестайлинг;серый;седан;530d AT xDrive M Sport Pro Edition 21;;
BMW;X3;2021;5639789;https://auto.drom.ru/spb/bmw/x3/354732131.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;дизель, 2.0 л;190 л.с., налог;АКПП;4WD;31 770 км;левый;3 поколение;черный;;;;
BMW;X7;2021;10150000;https://auto.drom.ru/moscow/bmw/x7/360356269.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 3.0 л;249 л.с., налог;АКПП;4WD;103 100 км;левый;1 поколение;синий;;;;
BMW;X3;2021;4649000;https://auto.drom.ru/moscow/bmw/x3/54058869.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.0 л;249 л.с., налог;АКПП;4WD;66 217 км;левый;3 поколение;черный;;;;
BMW;3-Series;2021;3747000;https://auto.drom.ru/moscow/bmw/3-series/54065084.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.0 л;156 л.с., налог;АКПП;задний;23 456 км;левый;7 поколение;красный;седан;;;
BMW;X3;2021;5500000;https://auto.drom.ru/moscow/bmw/x3/53390850.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 2.0 л;190 л.с., налог;АКПП;4WD;50 000 км;левый;3 поколение, рестайлинг;черный;;xDrive 20d AT M Sport Pure;;
BMW;X3;2021;5850000;https://auto.drom.ru/moscow/bmw/x3/53384483.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 2.0 л;190 л.с., налог;АКПП;4WD;32 350 км;левый;3 поколение;синий;;;;
BMW;3-Series;2021;4398000;https://auto.drom.ru/spb/bmw/3-series/53383827.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;дизель, 2.0 л;190 л.с., налог;АКПП;4WD;80 687 км;левый;7 поколение;синий;седан;;;
BMW;X5;2021;12995000;https://auto.drom.ru/moscow/bmw/x5/52957570.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 4.4 л;625 л.с., налог;АКПП;4WD;48 459 км;левый;4 поколение;черный;;;;
BMW;X3;2021;6699000;https://auto.drom.ru/spb/bmw/x3/51273837.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;дизель, 2.0 л;190 л.с., налог;АКПП;4WD;28 635 км;левый;3 поколение;серый;;xDrive 20d AT M Sport;;
BMW;X3;2021;4600000;https://auto.drom.ru/zvenigorod/bmw/x3/50862155.html;;;;;Звенигороде;бензин, 2.0 л;252 л.с., налог;автомат;задний;16 000 км;левый;3 поколение, рестайлинг;белый;;;;
BMW;X6;2021;9300000;https://auto.drom.ru/spb/bmw/x6/605745342.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;дизель, 3.0 л;249 л.с., налог;АКПП;4WD;56 600 км;левый;3 поколение;серый;;xDrive 30d AT M Sport Pro;;
BMW;5-Series;2021;3930000;https://auto.drom.ru/moscow/bmw/5-series/52689280.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.0 л;184 л.с., налог;АКПП;задний;92 042 км;левый;7 поколение, рестайлинг;белый;седан;;;
BMW;3-Series;2021;4600700;https://auto.drom.ru/moscow/bmw/3-series/790027240.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.0 л;184 л.с., налог;АКПП;4WD;33 045 км;левый;7 поколение;черный;седан;320i AT xDrive M Sport Pure;;
BMW;4-Series;2021;4990000;https://auto.drom.ru/spb/bmw/4-series/359480047.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;бензин, 2.0 л;184 л.с., налог;АКПП;задний;72 051 км;левый;2 поколение;черный;купе;;;
BMW;X5;2021;12505000;https://auto.drom.ru/moscow/bmw/x5/349333705.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 4.4 л;600 л.с., налог;АКПП;4WD;54 367 км;левый;4 поколение;черный;;;;
BMW;X3;2021;5900000;https://auto.drom.ru/himki/bmw/x3/532451731.html;;;;;Химках;бензин, 2.0 л;252 л.с., налог;автомат;4WD;10 818 км;левый;;серый;;;;
BMW;X4;2021;5250000;https://auto.drom.ru/moscow/bmw/x4/54046214.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.0 л;184 л.с., налог;АКПП;4WD;94 246 км;левый;2 поколение;белый;;;;
BMW;X3;2021;4128000;https://auto.drom.ru/moscow/bmw/x3/53762807.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.0 л;184 л.с., налог;АКПП;4WD;75 391 км;левый;3 поколение;черный;;;;
BMW;X7;2021;10749000;https://auto.drom.ru/spb/bmw/x7/305352992.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;дизель, 3.0 л;249 л.с., налог;АКПП;4WD;90 473 км;левый;1 поколение;черный;;;;
BMW;X5;2021;10150000;https://auto.drom.ru/moscow/bmw/x5/53377630.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 3.0 л;249 л.с., налог;АКПП;4WD;44 152 км;левый;4 поколение;синий;;;;
BMW;X3;2021;5579000;https://auto.drom.ru/spb/bmw/x3/52940025.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;бензин, 2.0 л;184 л.с., налог;АКПП;4WD;15 561 км;левый;3 поколение;серый;;;;
BMW;iX;2021;7699000;https://auto.drom.ru/spb/bmw/ix/52937225.html;Мощность двигателя не совпадает с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;электро;523 л.с., налог;АКПП;4WD;15 831 км;левый;1 поколение;белый;;;;
