Бренд;Модель;Год;Цена;URL;ПТС;Владельцы;Розыск;Ограничения;Город;Двигатель;Мощность;Коробка передач;Привод;Тип кузова;Цвет;Пробег;Руль;Поколение;Комплектация;Особые отметки;
BMW;7-Series;2008;1250000;https://auto.drom.ru/moscow/bmw/7-series/492376616.html;Характеристики совпадают с ПТС;13 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 3.0 л;326 л.с., налог;АКПП;задний;;серебристый;254 682 км;левый;5 поколение;740i AT;;
BMW;X5;2008;1470000;https://auto.drom.ru/moscow/bmw/x5/54022311.html;Характеристики совпадают с ПТС;5 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 3.0 л;272 л.с., налог;АКПП;4WD;;бежевый;337 464 км;левый;2 поколение;;;
BMW;1-Series;2008;744789;https://auto.drom.ru/spb/bmw/1-series/457246634.html;Характеристики совпадают с ПТС;6 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;бензин, 1.6 л;115 л.с., налог;автомат;задний;хэтчбек 5 дв.;красный;205 628 км;левый;;;;
BMW;3-Series;2008;1300000;https://auto.drom.ru/moscow/bmw/3-series/584201013.html;Характеристики совпадают с ПТС;4 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 2.0 л;163 л.с., налог;автомат;задний;универсал;серый;355 000 км;левый;5 поколение, рестайлинг;;;
BMW;X5;2008;1650000;https://auto.drom.ru/lipetsk/bmw/x5/52512117.html;Характеристики совпадают с ПТС;5 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Липецке;бензин, 4.8 л;355 л.с., налог;АКПП;4WD;;черный;304 509 км;левый;2 поколение;;;
BMW;X3;2008;1500000;https://auto.drom.ru/moscow/bmw/x3/327810599.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 2.0 л;177 л.с., налог;АКПП;4WD;;серый;250 000 км;левый;1 поколение, рестайлинг;xDrive20d AT;;
BMW;7-Series;2008;1285000;https://auto.drom.ru/moscow/bmw/7-series/543283072.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 4.4 л;407 л.с., налог;АКПП;задний;;черный;343 468 км;левый;5 поколение;;;
BMW;7-Series;2008;1150000;https://auto.drom.ru/kostroma/bmw/7-series/53726418.html;;;;;Костроме;бензин, 4.0 л;306 л.с., налог;АКПП;задний;;черный;272 000 км;левый;4 поколение, рестайлинг;740i AT;;
BMW;X5;2008;1399000;https://auto.drom.ru/kazan/bmw/x5/304860171.html;Характеристики совпадают с ПТС;11 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Казани;бензин, 3.0 л;272 л.с., налог;АКПП;4WD;;серый;214 000 км;левый;2 поколение;;;
BMW;X5;2008;1650000;https://auto.drom.ru/moscow/bmw/x5/451544975.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 3.0 л;272 л.с., налог;АКПП;4WD;;белый;223 595 км;левый;2 поколение;xDrive 30i AT;;
BMW;3-Series;2008;1282000;https://auto.drom.ru/moscow/bmw/3-series/730315992.html;Характеристики совпадают с ПТС;7 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.5 л;218 л.с., налог;АКПП;задний;купе;красный;264 173 км;левый;5 поколение;325i AT;;
BMW;X6;2008;1695000;https://auto.drom.ru/spb/bmw/x6/915446095.html;Характеристики совпадают с ПТС;4 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;дизель, 3.0 л;235 л.с., налог;АКПП;4WD;;белый;255 000 км;левый;1 поколение;xDrive 30d AT;;
BMW;X6;2008;1150000;https://auto.drom.ru/domodedovo/bmw/x6/261641525.html;;;;;Домодедово;бензин, 4.4 л;408 л.с., налог;АКПП;4WD;;черный;198 000 км;левый;1 поколение;xDrive 50i AT;требуется ремонт или не на ходу;
BMW;X5;2008;1550000;https://auto.drom.ru/spb/bmw/x5/567871954.html;Характеристики совпадают с ПТС;6 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;дизель, 3.0 л;235 л.с., налог;АКПП;4WD;;черный;375 300 км;левый;2 поколение;xDrive 30d AT;;
BMW;X3;2008;1201333;https://auto.drom.ru/minsk/bmw/x3/53708248.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Минске;дизель, 2.0 л;177 л.с., налог;АКПП;4WD;;серый;244 000 км;левый;1 поколение, рестайлинг;;;
BMW;X6;2008;1691014;https://auto.drom.ru/minsk/bmw/x6/53713098.html;Характеристики совпадают с ПТС;5 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Минске;бензин, 3.0 л;306 л.с., налог;АКПП;4WD;;серый;162 000 км;левый;1 поколение;xDrive 35i AT;;
BMW;5-Series;2008;1190000;https://auto.drom.ru/ulyanovsk/bmw/5-series/53998889.html;Характеристики совпадают с ПТС;5 записей о регистрации;Не числится в розыске;Есть ограничения;Ульяновске;дизель, 2.0 л;177 л.с., налог;АКПП;задний;седан;черный;275 000 км;левый;5 поколение, рестайлинг;;;
BMW;X5;2008;2200000;https://auto.drom.ru/moscow/bmw/x5/52869870.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 3.0 л;286 л.с., налог;АКПП;4WD;;черный;316 000 км;левый;2 поколение;;;
BMW;X3;2008;1529000;https://auto.drom.ru/mihaylovka/bmw/x3/708353450.html;Характеристики совпадают с ПТС;5 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Михайловке;дизель, 3.0 л;218 л.с., налог;АКПП;4WD;;бордовый;303 000 км;левый;1 поколение, рестайлинг;xDrive30d AT;;
BMW;3-Series;2008;1216000;https://auto.drom.ru/himki/bmw/3-series/673804830.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Химках;бензин, 2.5 л;218 л.с., налог;АКПП;задний;седан;серый;144 584 км;левый;5 поколение;;;
BMW;5-Series;2008;1100000;https://auto.drom.ru/moscow/bmw/5-series/611965055.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 2.0 л;163 л.с., налог;АКПП;задний;седан;серый;199 065 км;левый;5 поколение, рестайлинг;520d AT Edition Fleet;;
BMW;X5;2008;1299000;https://auto.drom.ru/kazan/bmw/x5/775701412.html;Характеристики совпадают с ПТС;11 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Казани;бензин, 3.0 л;272 л.с., налог;АКПП;4WD;;серый;213 000 км;левый;2 поколение;;;
BMW;5-Series;2008;950000;https://auto.drom.ru/ruza/bmw/5-series/177727298.html;Характеристики совпадают с ПТС;5 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Рузе;бензин, 2.5 л;218 л.с., налог;АКПП;задний;седан;черный;304 000 км;левый;5 поколение, рестайлинг;525i AT;;
BMW;X3;2008;868000;https://auto.drom.ru/voronezh/bmw/x3/403834580.html;Характеристики совпадают с ПТС;6 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Воронеже;бензин, 3.0 л;272 л.с., налог;АКПП;4WD;;черный;278 658 км;левый;1 поколение, рестайлинг;;;
BMW;X5;2008;1427738;https://auto.drom.ru/lida/bmw/x5/53938350.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Лиде;бензин, 3.0 л;272 л.с., налог;АКПП;4WD;;белый;265 000 км;левый;2 поколение;xDrive 30i AT Base;;
BMW;1-Series;2008;770000;https://auto.drom.ru/kazan/bmw/1-series/120821702.html;;;;;Казани;бензин, 1.6 л;116 л.с., налог;механика;задний;хэтчбек 5 дв.;;162 870 км;левый;1 поколение, рестайлинг;116i MT Base;;
BMW;1-Series;2008;1250000;https://auto.drom.ru/moscow/bmw/1-series/53975282.html;Характеристики совпадают с ПТС;6 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 2.0 л;177 л.с., налог;АКПП;задний;купе;белый;223 968 км;левый;1 поколение, рестайлинг;120d AT Base;;
BMW;7-Series;2008;1300000;https://auto.drom.ru/moscow/bmw/7-series/53271850.html;Характеристики совпадают с ПТС;5 записей о регистрации;Не числится в розыске;Есть ограничения;Москве;бензин, 3.0 л;258 л.с., налог;АКПП;задний;;черный;296 800 км;левый;4 поколение, рестайлинг;730i AT;;
BMW;1-Series;2008;1011892;https://auto.drom.ru/minsk/bmw/1-series/53897575.html;;;;;Минске;дизель, 2.0 л;177 л.с., налог;АКПП;задний;купе;синий;361 000 км;левый;1 поколение, рестайлинг;120d AT Base;;
BMW;3-Series;2008;965000;https://auto.drom.ru/moscow/bmw/3-series/911457529.html;Характеристики совпадают с ПТС;4 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.0 л;136 л.с., налог;АКПП;задний;седан;серый;270 000 км;левый;5 поколение;318i AT;;
BMW;5-Series;2008;1450000;https://auto.drom.ru/kazan/bmw/5-series/53974978.html;Характеристики совпадают с ПТС;4 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Казани;дизель, 2.0 л;177 л.с., налог;механика;задний;седан;черный;359 000 км;левый;5 поколение, рестайлинг;;;
BMW;X5;2008;1700000;https://auto.drom.ru/smolensk/bmw/x5/53974505.html;Характеристики совпадают с ПТС;11 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Смоленске;дизель, 3.0 л;286 л.с., налог;АКПП;4WD;;черный;322 000 км;левый;2 поколение;xDrive 35d AT;;
BMW;X5;2008;1750000;https://auto.drom.ru/moscow/bmw/x5/53712700.html;Характеристики совпадают с ПТС;11 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 3.0 л;235 л.с., налог;АКПП;4WD;;синий;313 000 км;левый;2 поколение;xDrive 30d AT;;
BMW;5-Series;2008;1205953;https://auto.drom.ru/minsk/bmw/5-series/53202576.html;Характеристики совпадают с ПТС;9 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Минске;бензин, 4.8 л;367 л.с., налог;АКПП;задний;седан;синий;261 000 км;левый;5 поколение, рестайлинг;550i AT;;
BMW;X5;2008;1799900;https://auto.drom.ru/moscow/bmw/x5/605849820.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 3.0 л;272 л.с., налог;АКПП;4WD;;черный;106 809 км;левый;2 поколение;;;
BMW;X6;2008;2100000;https://auto.drom.ru/vitebsk/bmw/x6/896456729.html;Год, цвет не совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Витебске;бензин, 3.0 л;306 л.с., налог;АКПП;4WD;;черный;177 000 км;левый;1 поколение;xDrive 35i AT;;
BMW;5-Series;2008;800000;https://auto.drom.ru/saratov/bmw/5-series/53968284.html;Характеристики совпадают с ПТС;9 записей о регистрации;Не числится в розыске;Есть ограничения;Саратове;бензин, 2.5 л;218 л.с., налог;АКПП;задний;седан;белый;230 000 км;левый;5 поколение, рестайлинг;525i AT;;
BMW;X3;2008;950000;https://auto.drom.ru/mozhaisk/bmw/x3/53644331.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Можайске;бензин, 2.5 л;218 л.с., налог;АКПП;4WD;;серый;363 586 км;левый;1 поколение, рестайлинг;xDrive 25i AT;;
BMW;X5;2008;1699000;https://auto.drom.ru/yoshkar-ola/bmw/x5/805449057.html;Характеристики совпадают с ПТС;5 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Йошкар-Оле;дизель, 3.0 л;235 л.с., налог;АКПП;4WD;;черный;217 829 км;левый;2 поколение;xDrive 30d AT;;
BMW;X3;2008;1250000;https://auto.drom.ru/konosha/bmw/x3/53965291.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Коноше;бензин, 2.5 л;218 л.с., налог;АКПП;4WD;;синий;199 470 км;левый;1 поколение, рестайлинг;;;
BMW;5-Series;2008;1300000;https://auto.drom.ru/ryazan/bmw/5-series/53965277.html;Характеристики совпадают с ПТС;4 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Рязани;бензин, 3.0 л;272 л.с., налог;АКПП;4WD;седан;синий;164 300 км;левый;5 поколение, рестайлинг;;;
BMW;X3;2008;1050000;https://auto.drom.ru/cherepovets/bmw/x3/53632806.html;Характеристики совпадают с ПТС;4 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Череповце;бензин, 2.0 л;150 л.с., налог;механика;4WD;;серый;202 000 км;левый;1 поколение, рестайлинг;xDrive20i MT;;
BMW;X5;2008;1550000;https://auto.drom.ru/moscow/bmw/x5/53624254.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 3.0 л;272 л.с., налог;АКПП;4WD;;бордовый;72 000 км;левый;2 поколение;xDrive 30i AT;;
BMW;1-Series;2008;1650000;https://auto.drom.ru/moscow/bmw/1-series/870219140.html;Характеристики совпадают с ПТС;13 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 3.0 л;265 л.с., налог;АКПП;задний;хэтчбек 5 дв.;серый;209 000 км;левый;1 поколение, рестайлинг;130i AT Base;;
BMW;X3;2008;950000;https://auto.drom.ru/nizhniy-novgorod/bmw/x3/479933511.html;Характеристики совпадают с ПТС;7 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Нижнем Новгороде;бензин, 2.5 л;218 л.с., налог;АКПП;4WD;;синий;269 000 км;левый;1 поколение, рестайлинг;xDrive25i AT;;
BMW;1-Series;2008;861000;https://auto.drom.ru/moscow/bmw/1-series/53614627.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 1.6 л;115 л.с., налог;автомат;задний;хэтчбек 5 дв.;красный;155 600 км;левый;;;;
BMW;1-Series;2008;1050000;https://auto.drom.ru/moscow/bmw/1-series/226694507.html;Характеристики совпадают с ПТС;6 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 2.0 л;143 л.с., налог;механика;задний;хэтчбек 5 дв.;черный;377 919 км;левый;1 поколение, рестайлинг;;;
BMW;3-Series;2008;809789;https://auto.drom.ru/spb/bmw/3-series/853581260.html;Характеристики совпадают с ПТС;5 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;бензин, 2.0 л;156 л.с., налог;АКПП;задний;седан;черный;307 145 км;левый;5 поколение;;;
BMW;X5;2008;1678000;https://auto.drom.ru/moscow/bmw/x5/348039302.html;Характеристики совпадают с ПТС;4 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 3.0 л;264 л.с., налог;АКПП;4WD;;золотистый;263 862 км;левый;2 поколение;xDrive 30i AT;;
BMW;7-Series;2008;1350000;https://auto.drom.ru/livny/bmw/7-series/337818188.html;Характеристики совпадают с ПТС;7 записей о регистрации;Не числится в розыске;Есть ограничения;Ливнах;бензин, 4.4 л;407 л.с., налог;АКПП;задний;;серый;275 000 км;левый;5 поколение;750Li AT Базовая;;
BMW;X5;2008;1550000;https://auto.drom.ru/spb/bmw/x5/398073065.html;Характеристики совпадают с ПТС;7 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;дизель, 3.0 л;235 л.с., налог;АКПП;4WD;;черный;450 000 км;левый;2 поколение;xDrive 30d AT;;
BMW;X6;2008;1100000;https://auto.drom.ru/moscow/bmw/x6/541260281.html;Характеристики совпадают с ПТС;9 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 3.0 л;306 л.с., налог;АКПП;4WD;;черный;200 000 км;левый;1 поколение;xDrive 35i AT;;
BMW;X6;2008;1234000;https://auto.drom.ru/bryansk/bmw/x6/550891811.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Брянске;дизель, 3.0 л;286 л.с., налог;АКПП;4WD;;белый;276 000 км;левый;1 поколение;xDrive 35d AT;;
BMW;X3;2008;1020000;https://auto.drom.ru/moscow/bmw/x3/695652063.html;Характеристики совпадают с ПТС;5 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 3.0 л;272 л.с., налог;АКПП;4WD;;черный;273 681 км;левый;1 поколение, рестайлинг;xDrive30i AT;;
BMW;X6;2008;1990000;https://auto.drom.ru/voronezh/bmw/x6/53941836.html;Цвет не совпадает с ПТС;6 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Воронеже;дизель, 3.0 л;286 л.с., налог;АКПП;4WD;;синий;191 168 км;левый;1 поколение;xDrive 35d AT;;
BMW;3-Series;2008;1170000;https://auto.drom.ru/voronezh/bmw/3-series/607127425.html;Характеристики совпадают с ПТС;7 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Воронеже;бензин, 2.0 л;156 л.с., налог;АКПП;задний;купе;белый;290 835 км;левый;5 поколение;320i AT;;
BMW;3-Series;2008;1200000;https://auto.drom.ru/bryansk/bmw/3-series/361942771.html;Характеристики совпадают с ПТС;6 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Брянске;дизель, 2.0 л;177 л.с., налог;АКПП;задний;седан;черный;363 300 км;левый;5 поколение, рестайлинг;320d AT;;
BMW;1-Series;2008;890000;https://auto.drom.ru/moscow/bmw/1-series/174025857.html;Характеристики совпадают с ПТС;8 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.0 л;136 л.с., налог;АКПП;задний;хэтчбек 5 дв.;черный;201 000 км;левый;1 поколение, рестайлинг;118i AT Base;;
BMW;5-Series;2008;985000;https://auto.drom.ru/moscow/bmw/5-series/53938758.html;Характеристики совпадают с ПТС;5 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.5 л;218 л.с., налог;АКПП;задний;седан;черный;278 000 км;левый;5 поколение, рестайлинг;525i AT;;
BMW;X3;2008;1400000;https://auto.drom.ru/pskov/bmw/x3/52712849.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Есть ограничения;Пскове;дизель, 2.0 л;177 л.с., налог;АКПП;4WD;;черный;215 286 км;левый;1 поколение, рестайлинг;;;
BMW;7-Series;2008;1400000;https://auto.drom.ru/kazan/bmw/7-series/402259339.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Казани;бензин, 4.8 л;367 л.с., налог;АКПП;задний;;белый;224 795 км;левый;4 поколение, рестайлинг;750Li AT;;
BMW;1-Series;2008;950000;https://auto.drom.ru/moscow/bmw/1-series/480043639.html;Характеристики совпадают с ПТС;4 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 1.6 л;116 л.с., налог;механика;задний;хэтчбек 3 дв.;белый;210 000 км;левый;1 поколение, рестайлинг;116i MT Базовая;;
BMW;X3;2008;1649888;https://auto.drom.ru/nizhniy-novgorod/bmw/x3/53926594.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Нижнем Новгороде;дизель, 3.0 л;218 л.с., налог;АКПП;4WD;;белый;323 222 км;левый;1 поколение, рестайлинг;;;
BMW;X6;2008;1845000;https://auto.drom.ru/yaroslavl/bmw/x6/53925347.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Ярославле;дизель, 3.0 л;235 л.с., налог;АКПП;4WD;;красный;236 262 км;левый;1 поколение;xDrive 30d AT;;
BMW;X3;2008;980000;https://auto.drom.ru/dzerzhinsk/bmw/x3/49944585.html;Объем двигателя не совпадает с ПТС;6 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Дзержинске;бензин, 2.5 л;218 л.с., налог;АКПП;4WD;;красный;180 000 км;левый;1 поколение, рестайлинг;xDrive25i AT;;
BMW;3-Series;2008;895000;https://auto.drom.ru/moscow/bmw/3-series/53917575.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.0 л;136 л.с., налог;АКПП;задний;седан;белый;237 926 км;левый;5 поколение;;;
BMW;X5;2008;1550000;https://auto.drom.ru/nizhniy-novgorod/bmw/x5/52989158.html;Характеристики совпадают с ПТС;6 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Нижнем Новгороде;бензин, 3.0 л;272 л.с., налог;АКПП;4WD;;черный;278 445 км;левый;2 поколение;xDrive 30i AT;;
BMW;X5;2008;1500000;https://auto.drom.ru/spb/bmw/x5/417109389.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;бензин, 3.0 л;264 л.с., налог;АКПП;4WD;;черный;340 000 км;левый;2 поколение;xDrive 30i AT;;
BMW;X5;2008;1870000;https://auto.drom.ru/yaroslavl/bmw/x5/53542005.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Ярославле;дизель, 3.0 л;235 л.с., налог;АКПП;4WD;;черный;352 000 км;левый;2 поколение;xDrive 30d AT;;
BMW;3-Series;2008;870000;https://auto.drom.ru/yoshkar-ola/bmw/3-series/53132031.html;Характеристики совпадают с ПТС;9 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Йошкар-Оле;бензин, 2.0 л;156 л.с., налог;АКПП;задний;седан;черный;217 000 км;левый;5 поколение;320i AT;;
BMW;X5;2008;1690000;https://auto.drom.ru/balashiha/bmw/x5/732041256.html;Характеристики совпадают с ПТС;5 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Балашихе;дизель, 3.0 л;286 л.с., налог;АКПП;4WD;;черный;303 000 км;левый;2 поколение;xDrive 35d AT;;
BMW;5-Series;2008;1116000;https://auto.drom.ru/himki/bmw/5-series/53487616.html;Объем двигателя, мощность двигателя не совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Химках;дизель, 2.0 л;163 л.с., налог;механика;задний;седан;синий;;левый;5 поколение, рестайлинг;520d MT Edition Fleet;;
BMW;X3;2008;999999;https://auto.drom.ru/moscow/bmw/x3/774999104.html;Характеристики совпадают с ПТС;6 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.5 л;218 л.с., налог;АКПП;4WD;;черный;150 000 км;левый;1 поколение, рестайлинг;xDrive 25i AT;;
BMW;X6;2008;1450000;https://auto.drom.ru/togliatti/bmw/x6/785987965.html;Характеристики совпадают с ПТС;5 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Тольятти;бензин, 3.0 л;306 л.с., налог;АКПП;4WD;;серебристый;317 000 км;левый;1 поколение;xDrive 35i AT;;
BMW;3-Series;2008;1000000;https://auto.drom.ru/saransk/bmw/3-series/716802501.html;Характеристики совпадают с ПТС;8 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Саранске;бензин, 2.0 л;136 л.с., налог;АКПП;задний;седан;черный;244 000 км;левый;5 поколение;318i AT;;
BMW;5-Series;2008;1100000;https://auto.drom.ru/balashiha/bmw/5-series/53533951.html;Характеристики совпадают с ПТС;10 записей о регистрации;Не числится в розыске;Есть ограничения;Балашихе;бензин, 3.0 л;272 л.с., налог;АКПП;4WD;седан;черный;269 000 км;левый;5 поколение, рестайлинг;530xi AT xDrive;;
BMW;3-Series;2008;1700000;https://auto.drom.ru/belgorod/bmw/3-series/53114583.html;Характеристики совпадают с ПТС;8 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Белгороде;бензин, 3.0 л;272 л.с., налог;АКПП;задний;открытый;белый;170 000 км;левый;5 поколение;330i AT;;
BMW;3-Series;2008;1350000;https://auto.drom.ru/spb/bmw/3-series/53524428.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;дизель, 2.0 л;177 л.с., налог;механика;задний;купе;черный;240 000 км;левый;5 поколение;320d MT;;
BMW;X5;2008;4000000;https://auto.drom.ru/kazan/bmw/x5/52099578.html;;;;;Казани;бензин, 4.8 л;355 л.с., налог;АКПП;4WD;;серый;250 000 км;левый;2 поколение;;;
BMW;Z4;2008;2750000;https://auto.drom.ru/bryansk/bmw/z4/53516979.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Брянске;бензин, 3.0 л;265 л.с., налог;АКПП;задний;купе;белый;65 000 км;левый;1 поколение, рестайлинг;3.0Si AT;;
BMW;X3;2008;850000;https://auto.drom.ru/moscow/bmw/x3/888250390.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 3.0 л;272 л.с., налог;АКПП;4WD;;черный;266 000 км;левый;1 поколение, рестайлинг;xDrive30i AT;;
BMW;3-Series;2008;900000;https://auto.drom.ru/moscow/bmw/3-series/761137180.html;Характеристики совпадают с ПТС;9 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.0 л;156 л.с., налог;АКПП;задний;седан;черный;220 000 км;левый;5 поколение;320i AT;;
BMW;X6;2008;1385000;https://auto.drom.ru/spb/bmw/x6/54155231.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;бензин, 3.0 л;306 л.с., налог;АКПП;4WD;;белый;327 089 км;левый;1 поколение;xDrive 35i AT;;
BMW;X6;2008;1450000;https://auto.drom.ru/balashiha/bmw/x6/53877470.html;Характеристики совпадают с ПТС;12 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Балашихе;бензин, 3.0 л;306 л.с., налог;АКПП;4WD;;бордовый;328 000 км;левый;1 поколение;xDrive 35i AT;;
BMW;1-Series;2008;850000;https://auto.drom.ru/spb/bmw/1-series/53429245.html;Характеристики совпадают с ПТС;;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;бензин, 1.6 л;116 л.с., налог;АКПП;задний;хэтчбек 5 дв.;серый;285 000 км;левый;1 поколение, рестайлинг;116i AT Base;;
BMW;3-Series;2008;1200000;https://auto.drom.ru/spb/bmw/3-series/54150177.html;Характеристики совпадают с ПТС;6 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;дизель, 2.0 л;177 л.с., налог;АКПП;задний;седан;серебристый;345 000 км;левый;5 поколение;320d AT;;
BMW;5-Series;2008;1245000;https://auto.drom.ru/moscow/bmw/5-series/54150023.html;Характеристики совпадают с ПТС;;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 3.0 л;272 л.с., налог;АКПП;4WD;седан;черный;260 000 км;левый;5 поколение, рестайлинг;530i AT xDrive;;
BMW;7-Series;2008;970000;https://auto.drom.ru/moscow/bmw/7-series/54149889.html;Характеристики совпадают с ПТС;;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 3.0 л;258 л.с., налог;АКПП;задний;;черный;250 000 км;левый;4 поколение, рестайлинг;;;
BMW;3-Series;2008;2170000;https://auto.drom.ru/spb/bmw/3-series/54146222.html;Характеристики совпадают с ПТС;9 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;бензин, 3.0 л;306 л.с., налог;АКПП;задний;купе;бежевый;199 200 км;левый;5 поколение;335i AT;;
BMW;3-Series;2008;890000;https://auto.drom.ru/cheboksary/bmw/3-series/53866702.html;Характеристики совпадают с ПТС;10 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Чебоксарах;бензин, 2.5 л;218 л.с., налог;АКПП;4WD;седан;серый;292 000 км;левый;5 поколение;325xi AT;;
