Бренд;Модель;Год;Цена;URL;ПТС;Владельцы;Розыск;Ограничения;Город;Двигатель;Мощность;Коробка передач;Привод;Тип кузова;Цвет;Пробег;Руль;Поколение;Комплектация;Особые отметки;
BMW;5-Series;2009;550000;https://auto.drom.ru/podolsk/bmw/5-series/54099026.html;Характеристики совпадают с ПТС;4 записи о регистрации;Не числится в розыске;Есть ограничения;Подольске;бензин, 3.0 л;218 л.с., налог;АКПП;4WD;седан;серый;210 000 км;левый;5 поколение, рестайлинг;525xi AT xDrive;документы с проблемами или отсутствуют;
BMW;X6;2009;1408000;https://auto.drom.ru/moscow/bmw/x6/54088374.html;Характеристики совпадают с ПТС;6 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 3.0 л;306 л.с., налог;АКПП;4WD;;красный;174 025 км;левый;1 поколение;;;
BMW;3-Series;2009;1038044;https://auto.drom.ru/minsk/bmw/3-series/53396467.html;;;;;Минске;дизель, 2.0 л;177 л.с., налог;АКПП;задний;купе;красный;285 000 км;левый;5 поколение;320d AT;;
BMW;X6;2009;2399000;https://auto.drom.ru/saratov/bmw/x6/53799670.html;Характеристики совпадают с ПТС;12 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Саратове;дизель, 3.0 л;235 л.с., налог;АКПП;4WD;;белый;280 000 км;левый;1 поколение;xDrive 30d AT;;
BMW;X6;2009;1999000;https://auto.drom.ru/kazan/bmw/x6/53232359.html;Характеристики совпадают с ПТС;5 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Казани;дизель, 3.0 л;235 л.с., налог;АКПП;4WD;;белый;196 739 км;левый;1 поколение;xDrive 30d AT;;
BMW;7-Series;2009;1250000;https://auto.drom.ru/moscow/bmw/7-series/48416081.html;Характеристики совпадают с ПТС;6 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 4.4 л;407 л.с., налог;АКПП;задний;;черный;193 000 км;левый;5 поколение;750Li AT;;
BMW;3-Series;2009;1130000;https://auto.drom.ru/moscow/bmw/3-series/601407057.html;Характеристики совпадают с ПТС;4 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.0 л;136 л.с., налог;АКПП;задний;седан;серебристый;286 000 км;левый;5 поколение, рестайлинг;;;
BMW;1-Series;2009;820000;https://auto.drom.ru/odintsovo/bmw/1-series/54072245.html;Характеристики совпадают с ПТС;4 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Одинцове;бензин, 1.6 л;116 л.с., налог;АКПП;задний;хэтчбек 5 дв.;белый;155 460 км;левый;1 поколение, рестайлинг;116i AT Base;;
BMW;3-Series;2009;1250000;https://auto.drom.ru/kazan/bmw/3-series/54068028.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Казани;бензин, 2.0 л;136 л.с., налог;АКПП;задний;седан;синий;100 000 км;левый;5 поколение, рестайлинг;;;
BMW;X6;2009;1850000;https://auto.drom.ru/pskov/bmw/x6/51689202.html;Характеристики совпадают с ПТС;5 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Пскове;бензин, 3.0 л;306 л.с., налог;АКПП;4WD;;белый;131 000 км;левый;1 поколение;xDrive 35i AT;;
BMW;X6;2009;1850000;https://auto.drom.ru/moscow/bmw/x6/338485759.html;Характеристики совпадают с ПТС;5 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 4.4 л;555 л.с., налог;АКПП;4WD;;серый;175 000 км;левый;1 поколение;M;;
BMW;5-Series;2009;855000;https://auto.drom.ru/kaluga/bmw/5-series/53244881.html;Характеристики совпадают с ПТС;5 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Калуге;дизель, 2.0 л;163 л.с., налог;механика;задний;универсал;синий;445 000 км;левый;5 поколение, рестайлинг;520d MT Edition Fleet;;
BMW;5-Series;2009;1250000;https://auto.drom.ru/moscow/bmw/5-series/428262471.html;Характеристики совпадают с ПТС;4 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.5 л;218 л.с., налог;АКПП;задний;седан;черный;234 000 км;левый;5 поколение, рестайлинг;525i AT;;
BMW;5-Series;2009;1516000;https://auto.drom.ru/moscow/bmw/5-series/428318816.html;Характеристики совпадают с ПТС;5 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 3.0 л;218 л.с., налог;механика;4WD;универсал;серый;123 257 км;левый;5 поколение, рестайлинг;;;
BMW;X5;2009;1619000;https://auto.drom.ru/spb/bmw/x5/178071057.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;дизель, 3.0 л;269 л.с., налог;автомат;4WD;;красный;214 000 км;левый;;;;
BMW;5-Series;2009;1690000;https://auto.drom.ru/kazan/bmw/5-series/52947786.html;Характеристики совпадают с ПТС;6 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Казани;бензин, 3.0 л;218 л.с., налог;АКПП;4WD;седан;синий;159 900 км;левый;5 поколение, рестайлинг;;;
BMW;5-Series Gran Turismo;2009;1750000;https://auto.drom.ru/fokino-bryansk/bmw/5-series_gran_turismo/798971008.html;;;;;Фокино;дизель, 3.0 л;245 л.с., налог;АКПП;задний;;черный;167 000 км;левый;6 поколение;530d AT;;
BMW;X5;2009;1950000;https://auto.drom.ru/volzhskiy/bmw/x5/729319935.html;Характеристики совпадают с ПТС;6 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Волжском;дизель, 3.0 л;235 л.с., налог;АКПП;4WD;;серый;340 374 км;левый;2 поколение;xDrive 30d AT;;
BMW;7-Series;2009;1843584;https://auto.drom.ru/minsk/bmw/7-series/53751067.html;;;;;Минске;дизель, 3.0 л;245 л.с., налог;АКПП;задний;;белый;251 500 км;левый;5 поколение;;;
BMW;7-Series;2009;1448000;https://auto.drom.ru/moscow/bmw/7-series/232369971.html;Цвет не совпадает с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 4.4 л;407 л.с., налог;АКПП;задний;;черный;162 000 км;левый;5 поколение;;;
BMW;X3;2009;1130000;https://auto.drom.ru/nizhniy-novgorod/bmw/x3/54027787.html;Характеристики совпадают с ПТС;5 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Нижнем Новгороде;дизель, 2.0 л;177 л.с., налог;АКПП;4WD;;черный;96 000 км;левый;1 поколение, рестайлинг;xDrive20d AT;;
BMW;5-Series Gran Turismo;2009;1790000;https://auto.drom.ru/moscow/bmw/5-series_gran_turismo/53355528.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 4.4 л;408 л.с., налог;автомат;задний;;черный;142 200 км;левый;6 поколение;;;
BMW;X5;2009;2590000;https://auto.drom.ru/voskresensk/bmw/x5/52905627.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Воскресенске;дизель, 3.0 л;245 л.с., налог;АКПП;4WD;;черный;300 000 км;левый;;;;
BMW;5-Series;2009;1200000;https://auto.drom.ru/moscow/bmw/5-series/52029602.html;;;;;Москве;бензин, 3.0 л;231 л.с., налог;АКПП;задний;седан;белый;193 300 км;левый;5 поколение, рестайлинг;528i AT;;
BMW;X3;2009;2100000;https://auto.drom.ru/kazan/bmw/x3/947151011.html;Цвет не совпадает с ПТС;4 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Казани;дизель, 2.0 л;177 л.с., налог;АКПП;4WD;;серебристый;234 000 км;левый;1 поколение, рестайлинг;;;
BMW;X3;2009;1011000;https://auto.drom.ru/balashiha/bmw/x3/54018996.html;Характеристики совпадают с ПТС;7 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Балашихе;дизель, 2.0 л;177 л.с., налог;АКПП;4WD;;серый;197 260 км;левый;1 поколение, рестайлинг;;;
BMW;X5;2009;1730000;https://auto.drom.ru/moscow/bmw/x5/52452119.html;Характеристики совпадают с ПТС;6 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 3.0 л;235 л.с., налог;АКПП;4WD;;черный;438 000 км;левый;2 поколение;xDrive 30d AT;;
BMW;5-Series;2009;1430000;https://auto.drom.ru/moscow/bmw/5-series/51954049.html;Модель не совпадает с ПТС;6 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 3.0 л;306 л.с., налог;АКПП;задний;седан;белый;161 963 км;левый;;;;
BMW;7-Series;2009;1185000;https://auto.drom.ru/moscow/bmw/7-series/109196555.html;Характеристики совпадают с ПТС;10 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 4.4 л;407 л.с., налог;АКПП;задний;;черный;231 835 км;левый;5 поколение;;;
BMW;3-Series;2009;1199999;https://auto.drom.ru/cherepovets/bmw/3-series/637763142.html;Характеристики совпадают с ПТС;5 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Череповце;бензин, 2.0 л;156 л.с., налог;АКПП;задний;седан;черный;277 000 км;левый;5 поколение, рестайлинг;;;
BMW;1-Series;2009;949000;https://auto.drom.ru/reutov/bmw/1-series/54011700.html;Характеристики совпадают с ПТС;4 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Реутове;бензин, 2.0 л;143 л.с., налог;автомат;задний;хэтчбек 5 дв.;коричневый;222 000 км;левый;1 поколение, рестайлинг;;;
BMW;5-Series;2009;950000;https://auto.drom.ru/moscow/bmw/5-series/52436206.html;Характеристики совпадают с ПТС;8 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 3.0 л;218 л.с., налог;АКПП;4WD;седан;серый;242 000 км;левый;5 поколение, рестайлинг;525i AT xDrive;;
BMW;X5;2009;2450000;https://auto.drom.ru/moscow/bmw/x5/430358032.html;Характеристики совпадают с ПТС;4 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 3.0 л;235 л.с., налог;АКПП;4WD;;черный;350 000 км;левый;2 поколение;xDrive 30d AT;;
BMW;5-Series;2009;1011892;https://auto.drom.ru/minsk/bmw/5-series/787636848.html;;;;;Минске;дизель, 2.0 л;163 л.с., налог;механика;задний;универсал;серый;344 000 км;левый;5 поколение, рестайлинг;520d MT Edition Fleet;;
BMW;5-Series;2009;1610000;https://auto.drom.ru/moscow/bmw/5-series/53999641.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 2.0 л;177 л.с., налог;АКПП;задний;седан;черный;295 600 км;левый;5 поколение, рестайлинг;;;
BMW;7-Series;2009;1520000;https://auto.drom.ru/moscow/bmw/7-series/53684413.html;Характеристики совпадают с ПТС;4 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 4.4 л;407 л.с., налог;АКПП;4WD;;черный;130 000 км;левый;5 поколение;750Li AT xDrive Базовая;;
BMW;X1;2009;1415000;https://auto.drom.ru/yoshkar-ola/bmw/x1/336070271.html;Характеристики совпадают с ПТС;4 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Йошкар-Оле;дизель, 2.0 л;177 л.с., налог;АКПП;4WD;;красный;288 611 км;левый;1 поколение;;;
BMW;3-Series;2009;1250000;https://auto.drom.ru/korolev/bmw/3-series/758773219.html;Характеристики совпадают с ПТС;5 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Королёве;бензин, 2.0 л;136 л.с., налог;АКПП;задний;седан;голубой;216 513 км;левый;5 поколение, рестайлинг;318i AT Базовая;;
BMW;3-Series;2009;970000;https://auto.drom.ru/moscow/bmw/3-series/53635574.html;Характеристики совпадают с ПТС;5 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.0 л;136 л.с., налог;АКПП;задний;седан;серый;195 125 км;левый;5 поколение, рестайлинг;;;
BMW;X5;2009;1980000;https://auto.drom.ru/moscow/bmw/x5/51984497.html;;;;;Москве;бензин, 3.0 л;;автомат;4WD;;черный;99 000 км;левый;2 поколение;;;
BMW;3-Series;2009;1190000;https://auto.drom.ru/moscow/bmw/3-series/886093745.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 2.0 л;184 л.с., налог;АКПП;задний;универсал;серый;276 500 км;левый;5 поколение, рестайлинг;;;
BMW;X5;2009;1658763;https://auto.drom.ru/minsk/bmw/x5/52843426.html;;;;;Минске;дизель, 3.0 л;235 л.с., налог;АКПП;4WD;;серебристый;430 000 км;левый;2 поколение;xDrive 30d AT;;
BMW;X5;2009;2500000;https://auto.drom.ru/spb/bmw/x5/53975461.html;Характеристики совпадают с ПТС;5 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;дизель, 3.0 л;286 л.с., налог;АКПП;4WD;;белый;190 000 км;левый;2 поколение;xDrive 35d AT Base;;
BMW;X5;2009;1405000;https://auto.drom.ru/spb/bmw/x5/53684220.html;Цвет не совпадает с ПТС;4 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;бензин, 4.8 л;355 л.с., налог;АКПП;4WD;;коричневый;230 000 км;левый;2 поколение;;;
BMW;X6;2009;1885168;https://auto.drom.ru/minsk/bmw/x6/53605885.html;;;;;Минске;дизель, 3.0 л;235 л.с., налог;АКПП;4WD;;бордовый;267 000 км;левый;1 поколение;xDrive 30d AT;;
BMW;3-Series;2009;1150000;https://auto.drom.ru/moscow/bmw/3-series/53654721.html;Характеристики совпадают с ПТС;9 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.0 л;156 л.с., налог;АКПП;задний;седан;черный;268 000 км;левый;5 поколение, рестайлинг;320i AT Базовая;;
BMW;3-Series;2009;954789;https://auto.drom.ru/spb/bmw/3-series/53599082.html;Характеристики совпадают с ПТС;4 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;бензин, 2.0 л;156 л.с., налог;АКПП;задний;седан;красный;207 278 км;левый;5 поколение, рестайлинг;;;
BMW;3-Series;2009;849000;https://auto.drom.ru/spb/bmw/3-series/178222850.html;Характеристики совпадают с ПТС;5 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;бензин, 2.0 л;156 л.с., налог;АКПП;задний;седан;белый;202 000 км;левый;5 поколение, рестайлинг;;;
BMW;X3;2009;1119000;https://auto.drom.ru/moscow/bmw/x3/936685303.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 2.0 л;177 л.с., налог;АКПП;4WD;;черный;184 980 км;левый;1 поколение, рестайлинг;;;
BMW;X5;2009;2000000;https://auto.drom.ru/mytishchi/bmw/x5/624101607.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Мытищах;дизель, 3.0 л;286 л.с., налог;АКПП;4WD;;белый;233 000 км;левый;2 поколение;xDrive 35d AT;;
BMW;X6;2009;1919000;https://auto.drom.ru/spb/bmw/x6/53958996.html;Характеристики совпадают с ПТС;4 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;дизель, 3.0 л;235 л.с., налог;АКПП;4WD;;черный;213 000 км;левый;1 поколение;xDrive 30d AT;;
BMW;X5;2009;1700000;https://auto.drom.ru/tula/bmw/x5/53613537.html;Характеристики совпадают с ПТС;11 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Туле;дизель, 3.0 л;286 л.с., налог;АКПП;4WD;;черный;374 000 км;левый;2 поколение;;;
BMW;X6;2009;1920000;https://auto.drom.ru/moscow/bmw/x6/52329261.html;Характеристики совпадают с ПТС;6 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 4.4 л;407 л.с., налог;АКПП;4WD;;белый;160 000 км;левый;1 поколение;xDrive 50i AT;;
BMW;3-Series;2009;1150000;https://auto.drom.ru/moscow/bmw/3-series/50696584.html;Характеристики совпадают с ПТС;5 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.0 л;136 л.с., налог;АКПП;задний;седан;серый;220 000 км;левый;5 поколение, рестайлинг;318i AT Базовая;;
BMW;X5;2009;1600000;https://auto.drom.ru/spb/bmw/x5/597285899.html;Характеристики совпадают с ПТС;5 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;бензин, 3.0 л;272 л.с., налог;АКПП;4WD;;черный;200 000 км;левый;2 поколение;xDrive 30i AT Base;;
BMW;X6;2009;2090000;https://auto.drom.ru/moscow/bmw/x6/53955336.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 3.0 л;235 л.с., налог;АКПП;4WD;;белый;253 033 км;левый;1 поколение;xDrive 30d AT;;
BMW;1-Series;2009;980000;https://auto.drom.ru/tambov/bmw/1-series/53603097.html;Характеристики совпадают с ПТС;6 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Тамбове;бензин, 1.6 л;116 л.с., налог;АКПП;задний;хэтчбек 5 дв.;черный;200 000 км;левый;1 поколение, рестайлинг;116i AT Base;;
BMW;3-Series;2009;1350000;https://auto.drom.ru/moscow/bmw/3-series/103792549.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.0 л;156 л.с., налог;АКПП;задний;купе;красный;198 000 км;левый;5 поколение;320i AT;;
BMW;X6;2009;2550000;https://auto.drom.ru/moscow/bmw/x6/706735757.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Есть ограничения;Москве;бензин, 4.4 л;407 л.с., налог;АКПП;4WD;;красный;55 000 км;левый;1 поколение;xDrive 50i AT;;
BMW;3-Series;2009;995000;https://auto.drom.ru/moscow/bmw/3-series/210802714.html;Характеристики совпадают с ПТС;9 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.5 л;218 л.с., налог;АКПП;задний;седан;серый;200 000 км;левый;5 поколение, рестайлинг;325i AT Business;;
BMW;5-Series;2009;1035000;https://auto.drom.ru/spb/bmw/5-series/53936581.html;Характеристики совпадают с ПТС;5 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;бензин, 2.5 л;218 л.с., налог;АКПП;задний;седан;серый;100 000 км;левый;5 поколение, рестайлинг;525i AT;;
BMW;3-Series;2009;1100000;https://auto.drom.ru/moscow/bmw/3-series/110566100.html;Характеристики совпадают с ПТС;6 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.0 л;156 л.с., налог;АКПП;задний;седан;синий;270 000 км;левый;5 поколение, рестайлинг;;;
BMW;X3;2009;1550000;https://auto.drom.ru/spb/bmw/x3/53924754.html;Характеристики совпадают с ПТС;4 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;дизель, 3.0 л;286 л.с., налог;АКПП;4WD;;черный;350 000 км;левый;1 поколение, рестайлинг;xDrive 35d AT;;
BMW;5-Series Gran Turismo;2009;1644400;https://auto.drom.ru/voronezh/bmw/5-series_gran_turismo/749725056.html;Характеристики совпадают с ПТС;10 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Воронеже;бензин, 3.0 л;306 л.с., налог;АКПП;задний;;серый;210 444 км;левый;6 поколение;535i AT;;
BMW;X5;2009;3050000;https://auto.drom.ru/donetsk/bmw/x5/527946846.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Донецке;бензин, 3.0 л;272 л.с., налог;АКПП;4WD;;серебристый;26 000 км;левый;2 поколение;;;
BMW;3-Series;2009;1200000;https://auto.drom.ru/moscow/bmw/3-series/192850625.html;Характеристики совпадают с ПТС;8 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.0 л;156 л.с., налог;АКПП;задний;седан;черный;290 000 км;левый;5 поколение, рестайлинг;320i AT Business Plus;;
BMW;X5;2009;1497000;https://auto.drom.ru/moscow/bmw/x5/52693699.html;Характеристики совпадают с ПТС;4 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 3.0 л;272 л.с., налог;АКПП;4WD;;белый;226 000 км;левый;2 поколение;xDrive 30i AT Base;;
BMW;3-Series;2009;970000;https://auto.drom.ru/moscow/bmw/3-series/444503781.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.0 л;136 л.с., налог;АКПП;задний;седан;серый;282 500 км;левый;5 поколение, рестайлинг;318i AT Базовая;;
BMW;X6;2009;2000000;https://auto.drom.ru/vologda/bmw/x6/53905473.html;Год не совпадает с ПТС;4 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Вологде;дизель, 3.0 л;286 л.с., налог;АКПП;4WD;;белый;172 000 км;левый;1 поколение;;;
BMW;X6;2009;1600000;https://auto.drom.ru/nizhniy-novgorod/bmw/x6/624760549.html;Характеристики совпадают с ПТС;7 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Нижнем Новгороде;бензин, 3.0 л;306 л.с., налог;АКПП;4WD;;синий;220 000 км;левый;1 поколение;xDrive 35i AT;;
BMW;7-Series;2009;1300000;https://auto.drom.ru/kaluga/bmw/7-series/53118367.html;Характеристики совпадают с ПТС;14 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Калуге;бензин, 4.4 л;407 л.с., налог;АКПП;задний;;белый;;левый;5 поколение;750Li AT Базовая;;
BMW;3-Series;2009;1000000;https://auto.drom.ru/volgograd/bmw/3-series/573238385.html;Год не совпадает с ПТС;8 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Волгограде;бензин, 2.0 л;156 л.с., налог;АКПП;задний;седан;черный;313 000 км;левый;5 поколение, рестайлинг;;;
BMW;X6;2009;1500000;https://auto.drom.ru/nizhniy-novgorod/bmw/x6/53892361.html;;;;;Нижнем Новгороде;бензин, 3.0 л;306 л.с., налог;АКПП;4WD;;синий;145 000 км;левый;1 поколение;xDrive 35i AT;;
BMW;3-Series;2009;1550000;https://auto.drom.ru/spb/bmw/3-series/53118219.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;бензин, 3.0 л;234 л.с., налог;автомат;4WD;седан;серый;170 000 км;левый;5 поколение, рестайлинг;;;
BMW;1-Series;2009;950000;https://auto.drom.ru/smolensk/bmw/1-series/52221147.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Смоленске;бензин, 2.0 л;143 л.с., налог;механика;задний;открытый;черный;300 000 км;левый;1 поколение, рестайлинг;118i MT;;
BMW;5-Series;2009;1170000;https://auto.drom.ru/spb/bmw/5-series/673231428.html;Характеристики совпадают с ПТС;4 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;бензин, 2.5 л;218 л.с., налог;АКПП;задний;седан;серый;196 087 км;левый;5 поколение, рестайлинг;525i AT;;
BMW;7-Series;2009;1550000;https://auto.drom.ru/moscow/bmw/7-series/53888031.html;Характеристики совпадают с ПТС;9 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 3.0 л;245 л.с., налог;АКПП;задний;;черный;265 000 км;левый;5 поколение;730d AT;;
BMW;3-Series;2009;1300000;https://auto.drom.ru/kazan/bmw/3-series/53881663.html;Характеристики совпадают с ПТС;9 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Казани;дизель, 2.0 л;143 л.с., налог;механика;задний;седан;черный;185 000 км;левый;5 поколение, рестайлинг;318d MT;;
BMW;1-Series;2009;730000;https://auto.drom.ru/togliatti/bmw/1-series/53521779.html;Характеристики совпадают с ПТС;4 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Тольятти;бензин, 1.6 л;116 л.с., налог;АКПП;задний;хэтчбек 5 дв.;белый;183 000 км;левый;1 поколение, рестайлинг;116i AT Base;;
