Бренд;Модель;Год;Цена;URL;ПТС;Владельцы;Розыск;Ограничения;Город;Двигатель;Мощность;Коробка передач;Привод;Тип кузова;Цвет;Пробег;Руль;Поколение;Комплектация;
BMW;X1;2017;2570000;https://auto.drom.ru/moscow/bmw/x1/53635072.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 2.0 л;150 л.с., налог;АКПП;4WD;;коричневый;132 217 км;левый;2 поколение;;
BMW;M4;2017;4699000;https://auto.drom.ru/moscow/bmw/m4/53628766.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 3.0 л;431 л.с., налог;робот;задний;открытый;белый;40 500 км;левый;1 поколение, рестайлинг;3.0 DCT;
BMW;3-Series;2017;2299000;https://auto.drom.ru/moscow/bmw/3-series/53962927.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.0 л;184 л.с., налог;АКПП;4WD;седан;красный;142 700 км;левый;6 поколение, рестайлинг;;
BMW;X1;2017;1887000;https://auto.drom.ru/voronezh/bmw/x1/53637045.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Воронеже;бензин, 1.5 л;136 л.с., налог;АКПП;передний;;черный;92 702 км;левый;2 поколение;;
BMW;X4;2017;3499000;https://auto.drom.ru/moscow/bmw/x4/52784711.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 3.0 л;249 л.с., налог;АКПП;4WD;;серебристый;104 493 км;левый;1 поколение;;
BMW;3-Series Gran Turismo;2017;2350000;https://auto.drom.ru/moscow/bmw/3-series_gran_turismo/51106546.html;;;;;Москве;дизель, 2.0 л;190 л.с., налог;автомат;4WD;;синий;192 000 км;левый;6 поколение, рестайлинг;;
BMW;X5;2017;4875000;https://auto.drom.ru/moscow/bmw/x5/165181379.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 3.0 л;313 л.с., налог;АКПП;4WD;;белый;92 500 км;левый;3 поколение;xDrive 40d AT M Sport;
BMW;X5;2017;4485000;https://auto.drom.ru/moscow/bmw/x5/240461803.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 3.0 л;218 л.с., налог;АКПП;4WD;;белый;95 815 км;левый;3 поколение;xDrive 25d AT Business;
BMW;X4;2017;3770000;https://auto.drom.ru/spb/bmw/x4/633809119.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;дизель, 3.0 л;249 л.с., налог;АКПП;4WD;;черный;76 000 км;левый;1 поколение;;
BMW;X1;2017;2675000;https://auto.drom.ru/moscow/bmw/x1/710566029.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 2.0 л;150 л.с., налог;АКПП;4WD;;черный;61 000 км;левый;2 поколение;xDrive 18d AT Sport Line;
BMW;5-Series;2017;2965000;https://auto.drom.ru/moscow/bmw/5-series/242945885.html;Характеристики совпадают с ПТС;4 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 2.0 л;190 л.с., налог;АКПП;задний;седан;черный;157 968 км;левый;;;
BMW;7-Series;2017;5030000;https://auto.drom.ru/saratov/bmw/7-series/844336787.html;Характеристики совпадают с ПТС;5 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Саратове;дизель, 3.0 л;265 л.с., налог;АКПП;4WD;;белый;73 582 км;левый;6 поколение;;
BMW;1-Series;2017;1855000;https://auto.drom.ru/spb/bmw/1-series/854729655.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;бензин, 1.5 л;136 л.с., налог;АКПП;передний;седан;черный;102 436 км;левый;2 поколение;;
BMW;X6;2017;5450000;https://auto.drom.ru/moscow/bmw/x6/53958532.html;Характеристики совпадают с ПТС;4 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 3.0 л;313 л.с., налог;АКПП;4WD;;черный;95 000 км;левый;2 поколение;xDrive 40d AT M Sport;
BMW;X1;2017;2779000;https://auto.drom.ru/voronezh/bmw/x1/53957712.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Воронеже;дизель, 2.0 л;190 л.с., налог;АКПП;4WD;;белый;166 384 км;левый;2 поколение;;
BMW;X3;2017;2250000;https://auto.drom.ru/gomel/bmw/x3/53623558.html;;;;;Гомеле;бензин, 2.0 л;245 л.с., налог;АКПП;4WD;;синий;59 000 км;левый;2 поколение, рестайлинг;xDrive 28i AT;
BMW;5-Series;2017;3993000;https://auto.drom.ru/moscow/bmw/5-series/53211338.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 3.0 л;249 л.с., налог;АКПП;4WD;седан;серый;136 735 км;левый;7 поколение;;
