Бренд;Модель;Год;Цена;URL;ПТС;Владельцы;Розыск;Ограничения;Город;Двигатель;Мощность;Коробка передач;Привод;Пробег;Руль;Поколение;Цвет;Тип кузова;Комплектация;Особые отметки;
BMW;X4;2018;5040000;https://auto.drom.ru/spb/bmw/x4/52941246.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;дизель, 3.0 л;326 л.с., налог;АКПП;4WD;90 000 км;левый;2 поколение;серый;;xDrive M40d AT Base;;
BMW;M4;2018;6250000;https://auto.drom.ru/moscow/bmw/m4/52497930.html;;;;;Москве;бензин, 3.0 л;460 л.с., налог;робот;задний;27 770 км, без пробега по РФ;левый;1 поколение, рестайлинг;белый;купе;3.0 AMT CS;;
BMW;4-Series;2018;2800000;https://auto.drom.ru/moscow/bmw/4-series/52061308.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.0 л;252 л.с., налог;автомат;4WD;80 000 км;левый;1 поколение, рестайлинг;белый;лифтбек;;;
BMW;3-Series;2018;2150000;https://auto.drom.ru/moscow/bmw/3-series/53637133.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 2.0 л;150 л.с., налог;АКПП;задний;127 000 км;левый;6 поколение, рестайлинг;черный;универсал;318d AT;;
BMW;X3;2018;4200000;https://auto.drom.ru/moscow/bmw/x3/699825579.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.0 л;252 л.с., налог;автомат;4WD;102 154 км;левый;;серый;;;;
BMW;X5;2018;4950000;https://auto.drom.ru/kazan/bmw/x5/365383079.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Казани;дизель, 3.0 л;249 л.с., налог;АКПП;4WD;160 000 км;левый;3 поколение;синий;;xDrive 30d AT M Sport;;
BMW;1-Series;2018;3000000;https://auto.drom.ru/moscow/bmw/1-series/192522403.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 2.0 л;190 л.с., налог;АКПП;4WD;53 000 км;левый;2 поколение, 2 рестайлинг;черный;хэтчбек 5 дв.;120d AT xDrive Model M Sport;;
BMW;X3;2018;4375874;https://auto.drom.ru/spb/bmw/x3/689592616.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;дизель, 3.0 л;249 л.с., налог;АКПП;4WD;111 920 км;левый;3 поколение;белый;;;;
BMW;5-Series;2018;4450000;https://auto.drom.ru/moscow/bmw/5-series/53631437.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 2.0 л;190 л.с., налог;АКПП;4WD;62 000 км;левый;7 поколение;серый;седан;520d AT xDrive M Sport;;
BMW;7-Series;2018;4098000;https://auto.drom.ru/moscow/bmw/7-series/54045619.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 3.0 л;249 л.с., налог;автомат;4WD;181 507 км;левый;;черный;;;;
BMW;5-Series;2018;3398000;https://auto.drom.ru/spb/bmw/5-series/54042538.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;дизель, 3.0 л;320 л.с., налог;АКПП;4WD;140 000 км;левый;7 поколение;черный;универсал;540d AT xDrive;;
BMW;5-Series;2018;3209000;https://auto.drom.ru/moscow/bmw/5-series/54034577.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 2.0 л;190 л.с., налог;АКПП;задний;30 098 км;левый;7 поколение;серый;седан;;;
BMW;X1;2018;2373481;https://auto.drom.ru/minsk/bmw/x1/53754815.html;;;;;Минске;бензин, 2.0 л;231 л.с., налог;робот;4WD;44 000 км;левый;2 поколение;белый;;xDrive28i AT;;
BMW;3-Series;2018;2799700;https://auto.drom.ru/moscow/bmw/3-series/53752947.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 2.0 л;190 л.с., налог;автомат;4WD;101 564 км;левый;;серый;лифтбек;;;
BMW;X2;2018;2650000;https://auto.drom.ru/spb/bmw/x2/52924026.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;бензин, 2.0 л;192 л.с., налог;АКПП;4WD;125 000 км;левый;1 поколение;синий;;;;
BMW;X3;2018;3250000;https://auto.drom.ru/spb/bmw/x3/52918809.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;дизель, 2.0 л;190 л.с., налог;АКПП;4WD;178 000 км;левый;3 поколение;коричневый;;xDrive 20d AT Base;;
BMW;2-Series;2018;2530000;https://auto.drom.ru/minsk/bmw/2-series/52479757.html;;;;;Минске;бензин, 2.0 л;252 л.с., налог;автомат;4WD;39 000 км;левый;1 поколение, рестайлинг;черный;открытый;;;
BMW;4-Series;2018;3700000;https://auto.drom.ru/moscow/bmw/4-series/52447353.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.0 л;184 л.с., налог;АКПП;задний;87 000 км;левый;1 поколение, рестайлинг;синий;лифтбек;420i AT;;
BMW;3-Series;2018;2200000;https://auto.drom.ru/moscow/bmw/3-series/53244445.html;;;;;Москве;дизель, 2.0 л;190 л.с., налог;АКПП;задний;108 000 км;левый;6 поколение, рестайлинг;черный;универсал;320d AT;;
BMW;X1;2018;2919000;https://auto.drom.ru/spb/bmw/x1/443271363.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;бензин, 2.0 л;192 л.с., налог;автомат;4WD;59 100 км;левый;2 поколение;черный;;;;
BMW;2-Series Gran Tourer;2018;1745000;https://auto.drom.ru/pskov/bmw/2-series_gran_tourer/52395591.html;Электронный ПТС выдан;;Не числится в розыске;Ограничений не обнаружено;Пскове;дизель, 1.5 л;116 л.с., налог;АКПП;передний;86 000 км, без пробега по РФ;левый;1 поколение, рестайлинг;белый;;216d AT;;
BMW;X6;2018;5360000;https://auto.drom.ru/moscow/bmw/x6/53650227.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 3.0 л;249 л.с., налог;АКПП;4WD;48 395 км;левый;2 поколение;голубой;;;;
BMW;3-Series;2018;2559000;https://auto.drom.ru/spb/bmw/3-series/626527627.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;бензин, 2.0 л;249 л.с., налог;автомат;4WD;182 000 км;левый;;синий;седан;;;
BMW;5-Series;2018;4219000;https://auto.drom.ru/moscow/bmw/5-series/489297649.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 3.0 л;249 л.с., налог;АКПП;4WD;90 000 км;левый;7 поколение;серый;седан;;;
BMW;X2;2018;3900000;https://auto.drom.ru/moscow/bmw/x2/575199992.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 2.0 л;150 л.с., налог;АКПП;4WD;61 582 км;левый;1 поколение;желтый;;;;
BMW;X1;2018;2910921;https://auto.drom.ru/minsk/bmw/x1/52903953.html;;;;;Минске;бензин, 2.0 л;245 л.с., налог;автомат;4WD;13 000 км;левый;2 поколение;синий;;;;
BMW;3-Series;2018;2195000;https://auto.drom.ru/moscow/bmw/3-series/675566798.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 1.5 л;136 л.с., налог;АКПП;задний;126 815 км;левый;6 поколение, рестайлинг;черный;седан;;;
BMW;X6;2018;4648000;https://auto.drom.ru/moscow/bmw/x6/54021962.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 3.0 л;249 л.с., налог;АКПП;4WD;131 327 км;левый;2 поколение;черный;;;;
BMW;X5;2018;6299000;https://auto.drom.ru/moscow/bmw/x5/348357537.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 3.0 л;249 л.с., налог;АКПП;4WD;78 379 км;левый;;черный;;;;
BMW;X4;2018;4819000;https://auto.drom.ru/moscow/bmw/x4/902191695.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Есть ограничения;Москве;дизель, 3.0 л;249 л.с., налог;АКПП;4WD;94 750 км;левый;;красный;;;;
BMW;3-Series;2018;2939000;https://auto.drom.ru/spb/bmw/3-series/677869329.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;дизель, 2.0 л;190 л.с., налог;АКПП;4WD;90 000 км;левый;;черный;седан;;;
BMW;X4;2018;5020000;https://auto.drom.ru/moscow/bmw/x4/54030843.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 3.0 л;249 л.с., налог;АКПП;4WD;84 392 км;левый;;черный;;;;
BMW;5-Series;2018;2500000;https://auto.drom.ru/moscow/bmw/5-series/54030735.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.0 л;184 л.с., налог;АКПП;задний;224 123 км;левый;7 поколение;черный;седан;;;
BMW;X1;2018;2570000;https://auto.drom.ru/yaroslavl/bmw/x1/54029713.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Ярославле;дизель, 2.0 л;150 л.с., налог;автомат;4WD;116 471 км;;;белый;;;;
BMW;7-Series;2018;4000000;https://auto.drom.ru/moscow/bmw/7-series/54027748.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель;249 л.с., налог;автомат;4WD;243 000 км;левый;6 поколение;черный;;;;
BMW;5-Series;2018;3300000;https://auto.drom.ru/moscow/bmw/5-series/53745442.html;;;;;Москве;дизель, 2.0 л;190 л.с., налог;АКПП;задний;85 000 км;левый;7 поколение;;седан;;;
BMW;X3;2018;3850000;https://auto.drom.ru/obninsk/bmw/x3/53743672.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Обнинске;дизель, 2.0 л;190 л.с., налог;АКПП;4WD;114 000 км;левый;3 поколение;черный;;xDrive 20d AT M Sport;;
BMW;4-Series;2018;2550000;https://auto.drom.ru/minsk/bmw/4-series/53357240.html;;;;;Минске;дизель, 2.0 л;150 л.с., налог;автомат;задний;142 000 км;левый;1 поколение, рестайлинг;серый;лифтбек;;;
BMW;3-Series;2018;2650000;https://auto.drom.ru/saratov/bmw/3-series/52911328.html;;;;;Саратове;бензин, 2.0 л;252 л.с., налог;АКПП;задний;100 000 км;левый;6 поколение, рестайлинг;черный;седан;330i AT;;
BMW;5-Series;2018;2500000;https://auto.drom.ru/moscow/bmw/5-series/52472971.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.0 л;184 л.с., налог;АКПП;задний;230 025 км;левый;7 поколение;черный;седан;;;
BMW;X6;2018;4650000;https://auto.drom.ru/moscow/bmw/x6/52472980.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 3.0 л;249 л.с., налог;АКПП;4WD;104 686 км;левый;2 поколение;коричневый;;;;
BMW;X4;2018;3259400;https://auto.drom.ru/moscow/bmw/x4/52469924.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 2.0 л;190 л.с., налог;АКПП;4WD;86 257 км;левый;;черный;;;;
BMW;3-Series;2018;2990000;https://auto.drom.ru/moscow/bmw/3-series/572676790.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.0 л;184 л.с., налог;АКПП;4WD;133 712 км;левый;;черный;седан;;;
BMW;X3;2018;2758445;https://auto.drom.ru/minsk/bmw/x3/590490678.html;;;;;Минске;бензин, 2.0 л;249 л.с., налог;автомат;задний;85 000 км;левый;3 поколение;черный;;;;
BMW;X6;2018;4730000;https://auto.drom.ru/moscow/bmw/x6/552286647.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 3.0 л;249 л.с., налог;АКПП;4WD;149 600 км;левый;2 поколение;коричневый;;xDrive 30d AT Luxury;;
BMW;X5;2018;4029000;https://auto.drom.ru/moscow/bmw/x5/450194950.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 3.0 л;218 л.с., налог;АКПП;4WD;120 592 км;левый;3 поколение;синий;;xDrive 25d AT Business;;
BMW;4-Series;2018;3170000;https://auto.drom.ru/volgograd/bmw/4-series/53318197.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Волгограде;дизель, 2.0 л;190 л.с., налог;АКПП;4WD;109 296 км;левый;1 поколение, рестайлинг;черный;купе;;;
BMW;1-Series;2018;2147000;https://auto.drom.ru/moscow/bmw/1-series/754953388.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 1.5 л;136 л.с., налог;АКПП;задний;63 542 км;левый;2 поколение;черный;хэтчбек 5 дв.;;;
BMW;X7;2018;7110965;https://auto.drom.ru/minsk/bmw/x7/53335554.html;;;;;Минске;дизель, 3.0 л;265 л.с., налог;автомат;4WD;147 000 км;левый;1 поколение;серый;;;;
BMW;X3;2018;3540000;https://auto.drom.ru/belgorod/bmw/x3/357587393.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Белгороде;дизель, 2.0 л;190 л.с., налог;АКПП;4WD;170 000 км;левый;3 поколение;синий;;;;
BMW;4-Series;2018;3389000;https://auto.drom.ru/himki/bmw/4-series/682624579.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Химках;бензин, 2.0 л;249 л.с., налог;АКПП;4WD;110 304 км;левый;1 поколение, рестайлинг;черный;лифтбек;430i AT xDrive Base;;
BMW;X4;2018;3719000;https://auto.drom.ru/spb/bmw/x4/54021312.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;бензин, 2.0 л;184 л.с., налог;АКПП;4WD;93 500 км;левый;2 поколение;красный;;xDrive 20i AT Lifestyle;;
BMW;5-Series;2018;2997000;https://auto.drom.ru/kazan/bmw/5-series/54016552.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Казани;бензин, 2.0 л;184 л.с., налог;АКПП;задний;125 166 км;левый;7 поколение;черный;седан;520i AT Business;;
BMW;3-Series;2018;2100000;https://auto.drom.ru/spb/bmw/3-series/883184451.html;Характеристики совпадают с ПТС;3 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;бензин, 1.5 л;136 л.с., налог;АКПП;задний;81 289 км;левый;6 поколение, рестайлинг;синий;седан;;;
BMW;X5;2018;4498000;https://auto.drom.ru/solnechnogorsk/bmw/x5/53736493.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Солнечногорске;дизель, 3.0 л;218 л.с., налог;АКПП;4WD;127 704 км;левый;3 поколение;черный;;xDrive 25d AT Business;;
BMW;5-Series;2018;5090000;https://auto.drom.ru/moscow/bmw/5-series/53337203.html;Характеристики совпадают с ПТС;;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 3.0 л;320 л.с., налог;АКПП;4WD;135 450 км;левый;7 поколение;белый;седан;540d AT xDrive;;
BMW;X2;2018;2798000;https://auto.drom.ru/moscow/bmw/x2/53329524.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 1.5 л;140 л.с., налог;робот;передний;97 263 км;левый;1 поколение;синий;;;;
BMW;6-Series Gran Turismo;2018;3749000;https://auto.drom.ru/spb/bmw/6-series_gran_turismo/52892242.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;бензин, 2.0 л;249 л.с., налог;АКПП;задний;121 739 км;левый;1 поколение;черный;;;;
BMW;7-Series;2018;6150000;https://auto.drom.ru/moscow/bmw/7-series/52453287.html;Мощность двигателя не совпадает с ПТС;5 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 3.0 л;265 л.с., налог;АКПП;4WD;73 000 км;левый;6 поколение;серый;;730Ld AT xDrive;;
BMW;3-Series;2018;4699000;https://auto.drom.ru/nizhniy-novgorod/bmw/3-series/53718662.html;;;;;Нижнем Новгороде;бензин, 2.0 л;258 л.с., налог;автомат;4WD;45 983 км, без пробега по РФ;левый;7 поколение;синий;седан;;;
BMW;X4;2018;3800000;https://auto.drom.ru/moscow/bmw/x4/119599165.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.0 л;184 л.с., налог;АКПП;4WD;74 500 км;левый;1 поколение;синий;;xDrive 20i AT xLine;;
BMW;X2;2018;2763065;https://auto.drom.ru/minsk/bmw/x2/53729334.html;;;;;Минске;дизель, 2.0 л;231 л.с., налог;АКПП;4WD;120 000 км;левый;1 поколение;серый;;xDrive 25d AT Base;;
BMW;5-Series;2018;3751854;https://auto.drom.ru/minsk/bmw/5-series/53313667.html;;;;;Минске;бензин, 3.0 л;340 л.с., налог;АКПП;4WD;142 000 км;левый;7 поколение;синий;седан;540i AT xDrive Base;;
BMW;5-Series;2018;3449000;https://auto.drom.ru/moscow/bmw/5-series/116203086.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 3.0 л;265 л.с., налог;АКПП;задний;149 314 км;левый;7 поколение;синий;универсал;530d AT;;
BMW;5-Series;2018;3968500;https://auto.drom.ru/moscow/bmw/5-series/53323500.html;Характеристики совпадают с ПТС;4 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.0 л;249 л.с., налог;АКПП;4WD;68 015 км;левый;7 поколение;белый;седан;;;
BMW;5-Series;2018;4219000;https://auto.drom.ru/moscow/bmw/5-series/53326536.html;Характеристики совпадают с ПТС;4 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 3.0 л;249 л.с., налог;АКПП;4WD;110 000 км;левый;7 поколение;черный;седан;;;
BMW;X5;2018;4700000;https://auto.drom.ru/cherepovets/bmw/x5/657946467.html;Характеристики совпадают с ПТС;4 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Череповце;дизель, 3.0 л;249 л.с., налог;АКПП;4WD;180 693 км;левый;;черный;;;;
BMW;X3;2018;3800000;https://auto.drom.ru/chehov/bmw/x3/53245305.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Чехове;дизель, 3.0 л;249 л.с., налог;АКПП;4WD;80 100 км;левый;3 поколение;коричневый;;xDrive 30d AT Luxury;;
BMW;3-Series;2018;2225000;https://auto.drom.ru/moscow/bmw/3-series/54008753.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 1.5 л;136 л.с., налог;АКПП;задний;91 900 км;левый;6 поколение, рестайлинг;оранжевый;седан;;;
BMW;5-Series;2018;3384823;https://auto.drom.ru/kazan/bmw/5-series/54004232.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Казани;дизель, 2.0 л;190 л.с., налог;АКПП;задний;106 238 км;левый;7 поколение;серый;седан;;;
BMW;3-Series;2018;2250000;https://auto.drom.ru/novopolotsk/bmw/3-series/53325273.html;;;;;Новополоцке;бензин, 2.0 л;252 л.с., налог;АКПП;задний;50 500 км;левый;6 поколение, рестайлинг;синий;седан;;;
BMW;5-Series;2018;3658000;https://auto.drom.ru/volgograd/bmw/5-series/52889969.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Волгограде;дизель, 2.0 л;190 л.с., налог;АКПП;задний;99 020 км;левый;7 поколение;белый;седан;;;
BMW;5-Series;2018;2500000;https://auto.drom.ru/moscow/bmw/5-series/52882546.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.0 л;184 л.с., налог;АКПП;задний;210 332 км;левый;7 поколение;черный;седан;;;
BMW;5-Series;2018;2500000;https://auto.drom.ru/moscow/bmw/5-series/52882547.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.0 л;184 л.с., налог;АКПП;задний;244 933 км;левый;7 поколение;черный;седан;;;
BMW;5-Series;2018;2500000;https://auto.drom.ru/moscow/bmw/5-series/52882548.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.0 л;184 л.с., налог;АКПП;задний;177 105 км;левый;7 поколение;черный;седан;;;
BMW;X3;2018;3689000;https://auto.drom.ru/spb/bmw/x3/52168578.html;Цвет не совпадает с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;дизель, 2.0 л;190 л.с., налог;АКПП;4WD;80 000 км;левый;3 поколение;черный;;;;
BMW;5-Series;2018;2650000;https://auto.drom.ru/spb/bmw/5-series/392507279.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;бензин, 2.0 л;184 л.с., налог;АКПП;задний;218 358 км;левый;7 поколение;черный;седан;;;
BMW;5-Series;2018;2350000;https://auto.drom.ru/spb/bmw/5-series/570642522.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;бензин, 2.0 л;184 л.с., налог;АКПП;задний;181 950 км;левый;7 поколение;черный;седан;;;
BMW;6-Series Gran Turismo;2018;4840000;https://auto.drom.ru/moscow/bmw/6-series_gran_turismo/164705365.html;Характеристики совпадают с ПТС;4 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 3.0 л;249 л.с., налог;АКПП;4WD;128 000 км;левый;1 поколение;черный;;;;
BMW;5-Series;2018;3649000;https://auto.drom.ru/moscow/bmw/5-series/677668826.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 2.0 л;190 л.с., налог;АКПП;4WD;123 900 км;левый;7 поколение;серый;седан;;;
BMW;X1;2018;2629000;https://auto.drom.ru/moscow/bmw/x1/53703651.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.0 л;192 л.с., налог;автомат;4WD;79 310 км;левый;2 поколение;черный;;;;
BMW;1-Series;2018;1940000;https://auto.drom.ru/himki/bmw/1-series/52473284.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Химках;бензин, 1.5 л;136 л.с., налог;АКПП;задний;84 097 км;левый;2 поколение;черный;хэтчбек 5 дв.;;;
BMW;X5;2018;5699000;https://auto.drom.ru/spb/bmw/x5/53996939.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;дизель, 3.0 л;313 л.с., налог;АКПП;4WD;61 516 км;левый;3 поколение;белый;;;;
BMW;5-Series;2018;3679789;https://auto.drom.ru/spb/bmw/5-series/182160330.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;дизель, 2.0 л;190 л.с., налог;АКПП;4WD;96 301 км;левый;7 поколение;синий;седан;;;
BMW;2-Series;2018;2641000;https://auto.drom.ru/spb/bmw/2-series/53311592.html;Характеристики совпадают с ПТС;4 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;дизель, 2.0 л;190 л.с., налог;АКПП;4WD;113 821 км;левый;1 поколение, рестайлинг;оранжевый;купе;220d AT xDrive Model M Sport;;
BMW;3-Series;2018;2540000;https://auto.drom.ru/spb/bmw/3-series/53310001.html;;;;;Санкт-Петербурге;бензин, 2.0 л;184 л.с., налог;АКПП;4WD;80 000 км, без пробега по РФ;левый;6 поколение, рестайлинг;серебристый;седан;320i AT xDrive M Sport;;
BMW;8-Series;2018;6689000;https://auto.drom.ru/spb/bmw/8-series/52862801.html;;;;;Санкт-Петербурге;дизель, 3.0 л;320 л.с., налог;АКПП;4WD;33 469 км;левый;2 поколение;белый;купе;840d AT xDrive Base;;
BMW;5-Series;2018;3249000;https://auto.drom.ru/spb/bmw/5-series/52422593.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;дизель, 3.0 л;265 л.с., налог;АКПП;4WD;191 468 км;левый;7 поколение;белый;универсал;530d AT xDrive;;
BMW;5-Series;2018;4999999;https://auto.drom.ru/voronezh/bmw/5-series/46630373.html;Характеристики совпадают с ПТС;6 записей о регистрации;Не числится в розыске;Ограничений не обнаружено;Воронеже;дизель, 3.0 л;249 л.с., налог;АКПП;4WD;122 000 км;левый;7 поколение;черный;седан;530d AT xDrive M Sport;;
BMW;2-Series Active Tourer;2018;2085000;https://auto.drom.ru/moscow/bmw/2-series_active_tourer/939247569.html;Характеристики совпадают с ПТС;4 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 1.5 л;136 л.с., налог;АКПП;передний;75 440 км;левый;1 поколение;белый;;;;
BMW;i3;2018;2763000;https://auto.drom.ru/moscow/bmw/i3/920975047.html;Мощность двигателя не совпадает с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;электро;;автомат;задний;32 156 км;левый;1 поколение, рестайлинг;черный;хэтчбек 5 дв.;;;
BMW;5-Series;2018;3345000;https://auto.drom.ru/moscow/bmw/5-series/120987044.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 2.0 л;190 л.с., налог;АКПП;4WD;134 105 км;левый;7 поколение;белый;седан;;;
BMW;6-Series Gran Turismo;2018;4240000;https://auto.drom.ru/moscow/bmw/6-series_gran_turismo/360972685.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 2.0 л;190 л.с., налог;АКПП;4WD;80 000 км;левый;1 поколение;черный;;;;
BMW;3-Series;2018;2930000;https://auto.drom.ru/moscow/bmw/3-series/629576140.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 2.0 л;190 л.с., налог;АКПП;4WD;91 459 км;левый;;белый;седан;;;
BMW;7-Series;2018;5500000;https://auto.drom.ru/nizhniy-novgorod/bmw/7-series/600485941.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Нижнем Новгороде;дизель, 3.0 л;249 л.с., налог;автомат;4WD;40 000 км;левый;6 поколение;белый;;;;
