Бренд;Модель;Год;Цена;URL;ПТС;Владельцы;Розыск;Ограничения;Город;Двигатель;Мощность;Коробка передач;Привод;Пробег;Руль;Поколение;Цвет;Тип кузова;Комплектация;Особые отметки;
BMW;X5;2021;8290000;https://auto.drom.ru/moscow/bmw/x5/803704613.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 3.0 л;249 л.с., налог;АКПП;4WD;79 600 км;левый;4 поколение;белый;;;;
BMW;X4;2021;5349000;https://auto.drom.ru/spb/bmw/x4/886425965.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;бензин, 2.0 л;249 л.с., налог;АКПП;4WD;83 550 км;левый;2 поколение;белый;;;;
BMW;M4;2021;11000000;https://auto.drom.ru/moscow/bmw/m4/53081855.html;;;;;Москве;бензин, 3.0 л;510 л.с., налог;АКПП;4WD;16 004 км;левый;2 поколение;желтый;купе;;;
BMW;X1;2021;3450000;https://auto.drom.ru/moscow/bmw/x1/52540099.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.0 л;192 л.с., налог;АКПП;4WD;37 538 км;левый;2 поколение, рестайлинг;черный;;xDrive 20i AT Advantage;;
BMW;X7;2021;10750000;https://auto.drom.ru/moscow/bmw/x7/53874048.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 3.0 л;340 л.с., налог;АКПП;4WD;44 070 км;левый;1 поколение;серый;;xDrive40i AT M Sport Plus;;
BMW;X6;2021;8602200;https://auto.drom.ru/moscow/bmw/x6/53871412.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 3.0 л;340 л.с., налог;АКПП;4WD;44 790 км;левый;3 поколение;черный;;xDrive 40i AT M Sport Pure;;
BMW;X5;2021;9499000;https://auto.drom.ru/moscow/bmw/x5/53868298.html;;;;;Москве;дизель, 3.0 л;340 л.с., налог;АКПП;4WD;40 000 км;левый;4 поколение;черный;;;;
BMW;3-Series;2021;4749000;https://auto.drom.ru/spb/bmw/3-series/53868262.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Санкт-Петербурге;дизель, 2.0 л;190 л.с., налог;АКПП;4WD;15 600 км;левый;7 поколение;синий;седан;320d AT xDrive M Sport Pure;;
BMW;X5;2021;8199000;https://auto.drom.ru/moscow/bmw/x5/53083805.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 3.0 л;340 л.с., налог;АКПП;4WD;45 636 км;левый;4 поколение;белый;;;;
BMW;M5;2021;12299000;https://auto.drom.ru/moscow/bmw/m5/52628413.html;;;;;Москве;бензин, 4.4 л;625 л.с., налог;АКПП;4WD;8 106 км;левый;6 поколение, рестайлинг;белый;седан;;;
BMW;X5;2021;9655000;https://auto.drom.ru/moscow/bmw/x5/52361263.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 3.0 л;249 л.с., налог;АКПП;4WD;52 898 км;левый;4 поколение;белый;;xDrive 30d AT M Sport Edition 21;;
BMW;X6;2021;14790000;https://auto.drom.ru/moscow/bmw/x6/54153721.html;Характеристики совпадают с ПТС;2 записи о регистрации;Не числится в розыске;Есть ограничения;Москве;бензин, 4.4 л;625 л.с., налог;АКПП;4WD;44 939 км;левый;3 поколение;серый;;;;
BMW;X3;2021;4195700;https://auto.drom.ru/moscow/bmw/x3/54152347.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.0 л;184 л.с., налог;АКПП;4WD;43 306 км;левый;3 поколение;синий;;;;
BMW;X3;2021;3150000;https://auto.drom.ru/minsk/bmw/x3/54151050.html;;;;;Минске;бензин, 2.0 л;249 л.с., налог;АКПП;4WD;67 100 км, без пробега по РФ;левый;3 поколение;серебристый;;xDrive 30i AT Base;;
BMW;3-Series;2021;5070000;https://auto.drom.ru/ulyanovsk/bmw/3-series/53064030.html;Характеристики совпадают с ПТС;;Не числится в розыске;Ограничений не обнаружено;Ульяновске;бензин, 2.0 л;184 л.с., налог;АКПП;4WD;28 000 км;левый;7 поколение;серый;седан;320i AT xDrive M Sport Pure;;
BMW;3-Series;2021;4250000;https://auto.drom.ru/moscow/bmw/3-series/51815800.html;Характеристики совпадают с ПТС;;Не числится в розыске;Ограничений не обнаружено;Москве;бензин, 2.0 л;184 л.с., налог;АКПП;задний;44 600 км;левый;7 поколение;белый;седан;320i AT Sport Line;;
BMW;X3;2022;6290000;https://auto.drom.ru/moscow/bmw/x3/54001649.html;;;;;Москве;бензин, 3.0 л;387 л.с., налог;АКПП;4WD;9 670 км, без пробега по РФ;левый;3 поколение, рестайлинг;серый;;xDrive M40i AT M Special;;
BMW;X7;2022;10990000;https://auto.drom.ru/moscow/bmw/x7/52213017.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 3.0 л;249 л.с., налог;АКПП;4WD;43 000 км;левый;1 поколение;черный;;xDrive30d AT M Sport Plus;;
BMW;3-Series;2022;5750000;https://auto.drom.ru/nizhniy-novgorod/bmw/3-series/880305261.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Нижнем Новгороде;бензин, 2.0 л;184 л.с., налог;АКПП;задний;5 500 км;левый;7 поколение, рестайлинг;серый;седан;320i AT M Sport Pro;;
BMW;X5;2022;9300000;https://auto.drom.ru/moscow/bmw/x5/51971150.html;Характеристики совпадают с ПТС;1 запись о регистрации;Не числится в розыске;Ограничений не обнаружено;Москве;дизель, 3.0 л;340 л.с., налог;АКПП;4WD;34 400 км, без пробега по РФ;левый;4 поколение;черный;;xDrive 40d AT Base;;
BMW;iX;2022;8990000;https://auto.drom.ru/moscow/bmw/ix/53866635.html;;;;;Москве;электро;;автомат;4WD;2 251 км;левый;1 поколение;черный;;;;
